Interval,Load1
4245,21359.157691473265
4246,16890.200891205743
4247,16889.71469813632
4248,16733.22971111046
4249,13637.630042992165
4250,13997.02091981323
4251,14773.177567422972
4252,13281.00611033383
4253,15316.935830745571
4254,16087.075429666422
4255,11301.357832731304
4256,10026.66569430369
4257,9849.388805596966
4258,8344.436175933151
4259,9702.007719367928
4260,10190.500709113807
4261,8890.28505662485
4262,9850.91390992832
4263,11335.005659562445
4264,10533.607456547574
4265,13059.532300524535
4266,17516.958522508874
4267,18406.25049773653
4268,20967.277789618325
4269,21699.65587239863
4270,17423.159095596
4271,17309.679161147702
4272,16749.676579944935
4273,13411.826667067058
4274,14149.414227073643
4275,15446.651682119611
4276,13955.319025227009
4277,16004.683203467863
4278,16748.337225174073
4279,11618.000418802116
4280,10946.643770907509
4281,11052.30495539413
4282,9528.810795029958
4283,10378.21508448264
4284,11494.118357737305
4285,10422.838459375584
4286,12236.48513815495
4287,14200.6686932098
4288,12920.14432373479
4289,15556.32873224723
4290,19248.029115451485
4291,19149.01301203059
4292,21479.066105030128
4293,22884.943255677063
4294,18014.980153377946
4295,17301.908534984923
4296,16715.893222687097
4297,13106.204814819757
4298,13513.270477822456
4299,14784.875236156266
4300,12806.007216568032
4301,14151.329335511586
4302,14830.612631596197
4303,11571.219411762702
4304,11013.725709342401
4305,11313.013115071944
4306,9670.813570572001
4307,10478.565107009912
4308,11088.019252038794
4309,10063.395464286576
4310,11608.049172338713
4311,13841.404925772864
4312,13773.263083746395
4313,16724.194875181372
4314,20123.46334227432
4315,18840.99647127444
4316,20904.93929655967
4317,21938.649647112397
4318,17996.085998589002
4319,17374.561698454505
4320,16581.59470685341
4321,13107.602874298984
4322,13804.116581759552
4323,14454.438363725792
4324,12179.908663264428
4325,13341.317602968844
4326,13550.539654301374
4327,10178.218503603859
4328,8748.970510070492
4329,8407.040941157133
4330,7130.311625661381
4331,7834.105402094648
4332,9020.860844453378
4333,7487.7151090733405
4334,8440.582949811747
4335,10471.042087622569
4336,10524.612554021453
4337,13314.885956686847
4338,18003.021176870912
4339,18578.550924611205
4340,21048.01759838016
4341,21631.479993508437
4342,16822.81922624067
4343,16015.14722365525
4344,15684.378667909841
4345,12802.110304995122
4346,12913.178062648085
4347,13795.733272998072
4348,12387.25886270583
4349,14614.055025323187
4350,15200.650666425447
4351,10443.077367836335
4352,9546.1406192962
4353,10121.872260840615
4354,9144.838743446884
4355,10174.943607711499
4356,10991.570115436944
4357,10066.376767350674
4358,11471.513468852316
4359,13397.303245986073
4360,12856.053648908246
4361,15581.856843568477
4362,20265.47741324012
4363,20538.774400262555
4364,22978.219270403126
4365,23265.915911452925
4366,18015.66814820539
4367,17441.444723675115
4368,16724.37392075942
4369,13611.612029273116
4370,13954.521711423155
4371,14477.509599597039
4372,12415.377008774036
4373,14278.042598526328
4374,14876.432449783022
4375,10613.87005041257
4376,9776.373168118078
4377,9864.090146504657
4378,8322.014890409115
4379,8898.20295469321
4380,9591.295963810742
4381,9036.634564275984
4382,10287.881793839702
4383,12667.91062423479
4384,12186.987659835968
4385,14746.654188234266
4386,19302.66318774636
4387,20204.610339901337
4388,22492.722382876906
4389,23161.838069211793
4390,17937.65563820833
4391,17459.998743125878
4392,16964.63090880639
4393,13809.130199208137
4394,14334.08240177118
4395,14775.336299187116
4396,12774.383246348452
4397,14341.253813614692
4398,14949.860476591546
4399,10678.231641143215
4400,9554.602681353137
4401,9354.866621230125
4402,8040.500653798539
4403,8662.547360995357
4404,9506.158458373542
4405,8514.32711754942
4406,10268.124632964262
4407,11760.925072554068
4408,11520.760196937093
4409,14132.966349461398
4410,18722.456751169753
4411,19270.86310920684
4412,21575.080648108087
4413,22214.219047883227
4414,17425.12368345957
4415,17071.913912916367
4416,16695.663119416866
4417,13144.601588594996
4418,13349.80639284869
4419,13573.373281595592
4420,11546.839650175994
4421,12505.91518714653
4422,11717.703154712324
4423,7647.114489226418
4424,6135.7704092044
4425,5740.622819249988
4426,4918.817957317384
4427,5586.904766819793
4428,6158.451500145216
4429,5758.836460621393
4430,6523.344015713237
4431,8012.011111207672
4432,8375.427344389152
4433,10752.651647457915
4434,15216.179388353356
4435,16624.049423712087
4436,18530.96353620506
4437,19162.53195268748
4438,15773.153198808397
4439,15906.245796389798
4440,15951.286821808948
4441,13252.965629221851
4442,13578.426031297577
4443,14206.79145440927
4444,12593.374619430844
4445,14361.04926980938
4446,14901.869666808252
4447,10516.227127056265
4448,9191.066043334045
4449,9300.44334697043
4450,8153.9985972160375
4451,9432.67586622389
4452,10341.38561026295
4453,10009.081460707483
4454,11877.20636384573
4455,14091.823053184262
4456,13296.588387646807
4457,16429.557255757165
4458,20855.845915000747
4459,20817.70065967951
4460,22977.982214612915
4461,23509.95736005548
4462,18394.301900043487
4463,17734.65056506211
4464,16971.85137341459
4465,13633.725897816164
4466,13967.149332887968
4467,14729.412131173001
4468,13153.119422196065
4469,14383.591369773374
4470,14607.621834981781
4471,10336.565752702947
4472,9384.544833959135
4473,9253.078293603046
4474,8050.723004739987
4475,8598.233490723185
4476,9715.617825923437
4477,9074.389171466744
4478,10952.658505979332
4479,13140.728140419054
4480,12747.226817827293
4481,15241.924855622303
4482,19806.92437851971
4483,19584.137167768786
4484,21910.303301945773
4485,22577.390200044647
4486,17520.017699053657
4487,16830.260695038753
4488,16448.768506632987
4489,13295.635730707241
4490,13996.085489446088
4491,14923.704144816731
4492,12871.914064923692
4493,14096.511883110385
4494,14117.357907424355
4495,10404.254554353078
4496,8836.963558607882
4497,8151.415593419374
4498,6469.728637767588
4499,6724.105392609663
4500,7061.945653131847
4501,5985.936606877756
4502,7553.9030144403105
4503,9175.399522974874
4504,9290.041509219478
4505,12127.201116596605
4506,17120.57446169773
4507,17770.993794254493
4508,20249.83661398729
4509,20951.652810377003
4510,16196.517456527472
4511,15591.985717597154
4512,15530.851553961296
4513,12997.895742615687
4514,13161.403571456316
4515,13625.58830531354
4516,12344.904816848473
4517,14028.04302111658
4518,15271.909643401148
4519,11132.079831844769
4520,9868.432007885698
4521,9524.500510152251
4522,7495.951345278718
4523,7720.920678901799
4524,8010.196295729056
4525,6784.539603543331
4526,7870.393683121509
4527,9166.439794229453
4528,9352.671566971894
4529,12143.32512360277
4530,17071.574691792044
4531,18059.532786912292
4532,20745.1040758358
4533,21405.9717499033
4534,16544.91711822113
4535,16249.975427911513
4536,15906.632309688428
4537,12699.345474281761
4538,13472.156527615627
4539,14279.083925182327
4540,12955.522929169236
4541,15125.284933337241
4542,16714.564152206818
4543,12589.653660398473
4544,11486.745632459933
4545,11309.720919878022
4546,9841.46613088408
4547,10884.13191230853
4548,12105.58768069552
4549,11450.271050511128
4550,13122.396876249286
4551,15236.332600920865
4552,14360.383983420632
4553,17585.697193609525
4554,21653.087426531223
4555,21300.091280368113
4556,23650.840763063956
4557,24246.444817399533
4558,18835.56848921995
4559,18483.56208298583
4560,18126.559185923845
4561,14807.9591058886
4562,15713.958735782287
4563,16891.484734339814
4564,14789.475702866677
4565,17027.00998878799
4566,18430.22358807751
4567,13504.558862876309
4568,12728.53820867773
4569,13010.16633788647
4570,11034.392081509246
4571,12558.845782407434
4572,14307.300430124102
4573,13242.3905376199
4574,14818.873868098375
4575,17534.108592038818
4576,16218.722182413481
4577,18874.651033946597
4578,23505.43164752351
4579,22736.78159551137
4580,24623.273992634262
4581,25151.626330075174
4582,19740.872295519453
4583,19977.283923632713
4584,19795.334505531384
4585,15932.835208872932
4586,16554.848551668554
4587,17011.558808491463
4588,14894.85270527785
4589,17250.92776446847
4590,18851.92182241958
4591,14530.080121453222
4592,13699.127630955163
4593,14548.897543036675
4594,13121.724486093543
4595,14606.413272734633
4596,16822.038529652295
4597,15906.92482205009
4598,18584.474524164885
4599,20994.159841539447
4600,18893.456798529653
4601,22125.94575595772
4602,26533.698593277622
4603,24504.553639747828
4604,26444.841285255694
4605,26519.83364419877
4606,20712.942025796132
4607,20723.75221438476
4608,20639.819015014342
4609,16534.141667159303
4610,16916.463343212523
4611,17897.076566251606
4612,15685.392732300574
4613,18213.46096087667
4614,20031.92630988935
4615,15608.492952299617
4616,15234.983458446242
4617,15604.867444126188
4618,13905.953787899645
4619,15632.66886746405
4620,17598.74757335183
4621,17260.384243805856
4622,19905.797209386415
4623,22385.443854880177
4624,19837.371183674375
4625,22906.56230148054
4626,27359.08218890804
4627,25671.196619419126
4628,27428.979489479396
4629,28090.426305767083
4630,21534.138504789305
4631,21520.017702283774
4632,21321.043541012652
4633,16802.67924211524
4634,17303.9017070445
4635,17942.883421711078
4636,15279.131956483967
4637,17062.70568903572
4638,18243.712369560966
4639,13119.998809954259
4640,12283.114783516057
4641,13050.068082650492
4642,11482.331927922574
4643,13156.976139918186
4644,14897.028384587149
4645,14347.509168615205
4646,16390.673182956278
4647,19557.162538680663
4648,18663.836105400616
4649,22618.31449023261
4650,27329.080334563092
4651,25735.947059440354
4652,27817.8764504001
4653,28232.24364166348
4654,22132.14234127522
4655,21911.96112044333
4656,21674.414102566458
4657,17357.373745293276
4658,17578.88626792056
4659,18150.95172866786
4660,15378.20703175798
4661,16494.882300169804
4662,16497.701843138733
4663,11628.172125821256
4664,10366.33691968005
4665,10780.976374227805
4666,9573.284478670656
4667,10837.913689683324
4668,12424.877731118051
4669,11946.856588187587
4670,14021.685264714613
4671,16481.13925593527
4672,15974.79743493465
4673,19507.14292877345
4674,24782.229143961595
4675,23821.55318300843
4676,26070.105359639623
4677,26762.028359059637
4678,20773.745096069208
4679,20136.656808454813
4680,19341.074358570084
4681,15751.906156939278
4682,16143.989309186085
4683,17018.46743363634
4684,14989.381759416263
4685,17230.758619271415
4686,18658.20473267143
4687,13973.14328488906
4688,13058.390232608437
4689,13694.106327290145
4690,12234.782793059547
4691,13762.967933521604
4692,15835.41674962008
4693,14683.845627547387
4694,17044.59014557879
4695,20007.84185970857
4696,18627.463424673282
4697,21661.4178801171
4698,26526.507569771646
4699,24911.204919054813
4700,27164.18752338273
4701,27523.16919705835
4702,21170.147728059077
4703,20682.981479799877
4704,19821.002160257834
4705,15550.433246026196
4706,16061.20712508144
4707,16834.195688096785
4708,14674.843644794155
4709,16562.523145083294
4710,17956.661162500728
4711,13260.623027168731
4712,12397.78068814919
4713,13027.941162030684
4714,11668.072680482044
4715,13013.373883944845
4716,15023.487900460252
4717,14598.079573206676
4718,16287.937213096953
4719,18707.90025934454
4720,17952.867604890922
4721,21118.212328843314
4722,24892.510328669217
4723,23626.37612307301
4724,26078.260372445002
4725,27007.123294250945
4726,20734.70641175726
4727,20324.090509144757
4728,20095.993309141137
4729,15877.671485453537
4730,16268.969532992032
4731,17140.31876516115
4732,14965.765662025564
4733,17226.384581905382
4734,19094.704118138412
4735,14287.577365568688
4736,13719.234729956595
4737,14594.976405007385
4738,12970.167070121748
4739,14411.964103205015
4740,16154.006645979187
4741,14742.759708093023
4742,17175.345208741033
4743,20228.326010528996
4744,18872.769851460056
4745,22033.608977738986
4746,26480.433946246063
4747,25248.343154773727
4748,27438.186772129302
4749,28101.573604579775
4750,22021.90780249171
4751,21743.504107520734
4752,21302.769156224975
4753,17006.36399142981
4754,17406.318966721432
4755,18249.737954113793
4756,15763.515467515559
4757,17952.74473196162
4758,19519.59266072027
4759,14673.172627570604
4760,13758.894419585959
4761,14192.368393183198
4762,12135.929900135738
4763,13311.609935132474
4764,15004.996074848184
4765,13910.379520159428
4766,15355.238793619663
4767,17884.505822752937
4768,16675.119814268248
4769,19713.23482456021
4770,24831.48522921637
4771,23614.910739853432
4772,25849.954228472452
4773,26315.19072802239
4774,20714.245985643465
4775,20103.945056731965
4776,19522.41748219658
4777,15543.910905152894
4778,16241.027667172804
4779,17004.088319516275
4780,14632.828114269518
4781,16664.56683914733
4782,18133.059701518127
4783,13445.397379597161
4784,12517.651607005286
4785,13167.562053504054
4786,12026.00675141941
4787,12627.749793806479
4788,13050.307959928976
4789,11798.291202258599
4790,13565.794201369828
4791,15463.113441312667
4792,14270.630720177116
4793,17215.589353656804
4794,21778.56477215787
4795,21427.914871963367
4796,23300.85664539039
4797,24066.220806273013
4798,19166.19371494511
4799,18997.873378737575
4800,18747.844753740945
4801,14848.536032908427
4802,15040.482819542503
4803,15673.27511806958
4804,13471.275283198287
4805,14919.937509594463
4806,15717.39383125787
4807,10847.245174222182
4808,9355.896832426382
4809,9179.869944857412
4810,8098.945775046508
4811,8924.24626654921
4812,10137.349673651093
4813,9253.095161970827
4814,10718.054954528023
4815,13170.522093874728
4816,13094.892170660058
4817,16100.532883217193
4818,21055.68229459147
4819,20453.05551720807
4820,22392.9859365815
4821,23875.067028268066
4822,19453.188631733945
4823,19283.26651037414
4824,18920.489765647624
4825,15350.111830794302
4826,16083.952828788622
4827,16814.26669088116
4828,14412.5126558641
4829,15984.666866415622
4830,16207.312074424699
4831,11404.003244923308
4832,10096.477310014869
4833,10085.172912598964
4834,9031.63564243802
4835,9897.687661998625
4836,11447.246412150764
4837,11370.946286440034
4838,13905.297602335093
4839,17464.66532932788
4840,17502.892989481887
4841,21089.940669847703
4842,26820.702586104642
4843,24724.214601511376
4844,26463.918323578706
4845,26977.953160415687
4846,21270.786947203465
4847,21167.134969203224
4848,20608.110862306807
4849,16615.447031927517
4850,17281.45836337334
4851,18406.308664453027
4852,16203.743921504958
4853,18586.287999641296
4854,20633.085973391324
4855,16355.765866593003
4856,16294.980431798725
4857,17600.02606534363
4858,15489.292861871925
4859,17021.142662901217
4860,19959.50594975877
4861,19644.1348273673
4862,22991.928686348947
4863,26832.829234560217
4864,24525.434310877972
4865,28275.83708080095
4866,32782.57132389097
4867,29379.378989381592
4868,30916.660995387567
4869,31641.083663264893
4870,25008.26566655052
4871,24727.337028674534
4872,23898.015481559123
4873,19126.1585613981
4874,19907.998339567326
4875,21246.441716354333
4876,18687.8745328968
4877,21385.74788131541
4878,24310.346022018304
4879,20281.42032058981
4880,20796.8237531126
4881,22072.31302536565
4882,19234.85551483059
4883,22321.043717780747
4884,25508.313564260658
4885,22517.370041156457
4886,25500.270010868953
4887,29435.651652479428
4888,26423.99637231404
4889,29892.869222827358
4890,34379.6290718598
4891,30409.653434901084
4892,32147.478605620163
4893,32349.338313704757
4894,25174.575850633868
4895,24907.045230923235
4896,24137.958437361005
4897,19761.86683699162
4898,20176.50814230668
4899,20891.712569619864
4900,18269.8411432433
4901,20664.266974651648
4902,22379.394856029998
4903,18715.14676893584
4904,18812.235581345158
4905,20615.425727218462
4906,18998.35430152063
4907,22369.472791661276
4908,26077.872385081122
4909,23819.854597492813
4910,27314.32451076064
4911,30268.877049675786
4912,26025.015830045522
4913,29595.41321610767
4914,34355.56742369006
4915,30482.091130229463
4916,32758.267006268456
4917,33523.50669947642
4918,25902.413612177297
4919,25209.02359672865
4920,24682.141569237632
4921,19743.483939521284
4922,20405.376125935523
4923,21427.808717534543
4924,18558.27364128686
4925,20905.328388474183
4926,23782.493629109915
4927,19901.28387167382
4928,21625.77534593355
4929,23538.026724733347
4930,20385.25005687897
4931,22218.792399086873
4932,25802.257743630806
4933,23473.54195753445
4934,27362.836399175474
4935,31165.516441708292
4936,27817.66520702777
4937,31652.22858874644
4938,34789.21207073018
4939,29802.339148474966
4940,31972.11097940601
4941,32392.654749786998
4942,25186.94300911302
4943,24815.829294742405
4944,24858.721666074955
4945,20058.362396662167
4946,20788.044644506517
4947,21524.132450458223
4948,18445.864190138593
4949,20743.430001377834
4950,22852.43162585754
4951,17957.68769445299
4952,17681.742993131644
4953,18829.007013750786
4954,16905.376316307982
4955,19273.261056431125
4956,22364.89823777417
4957,20858.718074265984
4958,22790.23619519762
4959,25542.200971912534
4960,23012.79910568054
4961,26163.69116748691
4962,31060.157194895233
4963,28333.79431052461
4964,30353.083661930053
4965,30510.01692305106
4966,23737.309857400127
4967,23136.498652493327
4968,23150.88489431239
4969,18671.82940001742
4970,19326.36112238314
4971,20414.50989938328
4972,17611.193012672527
4973,19538.867750693105
4974,20418.0530758201
4975,15310.909669366538
4976,14327.453623428713
4977,15878.972941795893
4978,14288.734375156106
4979,16122.311886629357
4980,19016.34555949179
4981,17823.344493700675
4982,20448.49010841625
4983,23679.206312250593
4984,21830.097751831112
4985,25737.58823249406
4986,31180.54231489853
4987,28792.127450466556
4988,30283.602501740213
4989,30918.59207504343
4990,24536.807513011656
4991,24372.647239646038
4992,23958.425943804737
4993,19069.66452608662
4994,19478.757586976295
4995,20109.11149916768
4996,17172.353852042157
4997,18698.016348571124
4998,19299.40839016947
4999,14647.6697499155
5000,14039.321418368552
5001,14616.992119437029
5002,13159.404073740887
5003,14783.372711852739
5004,17166.838649139743
5005,16220.39190985142
5006,19202.059873459824
5007,22562.829940694348
5008,20711.716620211162
5009,23573.963873101027
5010,28654.737172165915
5011,27044.54402494325
5012,28702.570432843437
5013,28819.917383094842
5014,22473.01381428833
5015,21922.62315997523
5016,21309.837733010514
5017,16971.452831173447
5018,17348.369521964785
5019,18360.19537705613
5020,15787.329867224757
5021,17819.855938719524
5022,19722.501889573636
5023,15407.566077097945
5024,15175.408613568503
5025,15366.411089933641
5026,12985.911879408455
5027,14656.568592400115
5028,16710.11866917414
5029,15956.976243929274
5030,17886.123791678943
5031,20736.369842751017
5032,19151.35265187856
5033,22631.04882083732
5034,27783.149078991344
5035,25622.337243880094
5036,27302.783157892387
5037,27716.6935686653
5038,21595.24935845784
5039,21175.96861535895
5040,20781.45321978948
5041,16686.22167195819
5042,17440.170906999985
5043,18318.5264368847
5044,15823.064757213902
5045,18146.298431289313
5046,20191.989385880646
5047,15464.079113581773
5048,15232.545084757498
5049,15464.654474860476
5050,13759.59117482217
5051,15492.456227371606
5052,17645.89973020697
5053,16728.783028744663
5054,19722.397559452445
5055,22574.631060288535
5056,20391.9229856873
5057,23206.698285062783
5058,27474.445002525892
5059,24894.31090453294
5060,26827.206475088067
5061,27965.504247155215
5062,21709.67754184876
5063,21408.215648867736
5064,21219.166460248038
5065,17408.08827315474
5066,18352.70920694118
5067,19564.2368588151
5068,17227.552377883745
5069,19160.977904280408
5070,21611.327813096388
5071,17178.940706438385
5072,17316.204842210373
5073,17698.6087383118
5074,14774.098418458616
5075,16173.57375942216
5076,18074.252950426027
5077,16191.53101408768
5078,18692.785235658303
5079,22267.04563787616
5080,20345.712814322615
5081,23065.414765136433
5082,28199.995072083446
5083,26617.01239997013
5084,28779.26640624889
5085,29531.888560323066
5086,22893.65225698532
5087,22756.321770363975
5088,22468.7439476718
5089,18050.53841968318
5090,18621.37985082675
5091,19735.203865568357
5092,17237.628511390292
5093,19623.627516246714
5094,21630.83014970269
5095,16309.960879626808
5096,15067.31766295483
5097,15331.125161849453
5098,13572.358293432242
5099,15098.569852868044
5100,17276.555108031665
5101,15936.10386535643
5102,18418.432769637948
5103,21424.13314865007
5104,19736.81971869585
5105,23121.747843783858
5106,28330.69085174425
5107,26084.80450742173
5108,27870.669422965555
5109,28313.29040638692
5110,21828.699830215053
5111,21108.177413279096
5112,20839.583846053123
5113,16683.05146204571
5114,17473.096794619134
5115,18495.8519535475
5116,15839.564595389864
5117,18093.23349255312
5118,20200.629605651855
5119,15436.637984680197
5120,14707.584470353018
5121,15609.208766091075
5122,13807.519011167651
5123,15680.764196618538
5124,18404.572383938408
5125,17180.384346834988
5126,20480.87847848289
5127,23539.27448118567
5128,21030.107477015605
5129,23640.95670979742
5130,28025.384984733726
5131,25814.946857680035
5132,27689.78587864711
5133,28254.223893151007
5134,22614.92658131844
5135,22326.86280610688
5136,22212.496125034515
5137,17757.518830841233
5138,18127.865766877112
5139,19062.751091384627
5140,16527.20895870909
5141,17995.180765181438
5142,19410.118700075516
5143,14961.004539432819
5144,13417.8040499957
5145,14021.12199172429
5146,12441.724202948215
5147,14043.09553068423
5148,16751.81855067017
5149,15958.050989717622
5150,18340.993658548345
5151,21767.611244350308
5152,19826.466199062408
5153,23176.337534365346
5154,28692.392136612812
5155,26198.441699061455
5156,27978.210542756373
5157,28286.431936786124
5158,22192.55834612785
5159,22014.39020061682
5160,21684.58669757375
5161,17510.59681685098
5162,18019.49849052578
5163,18558.645287923726
5164,15729.736738664082
5165,17227.922027727698
5166,18131.2156159194
5167,13275.161760500596
5168,12180.531438408278
5169,12619.376092740751
5170,11095.581274084172
5171,12565.684700721547
5172,15002.396328295727
5173,14868.837365563193
5174,17379.939836360107
5175,20708.77777310695
5176,19236.044214518784
5177,23196.035765591587
5178,28444.392661427853
5179,25934.6935909339
5180,27703.262095617654
5181,27744.533649024088
5182,21833.083157729365
5183,21590.131738253644
5184,21119.4164069927
5185,16973.581413638116
5186,17447.496963631875
5187,18380.31625255369
5188,16268.595051358372
5189,18400.770598391253
5190,20966.650527599093
5191,16491.17795708381
5192,16675.077124125026
5193,17121.525363802706
5194,15375.703910368611
5195,17478.581109090956
5196,20286.776682601325
5197,18999.133949270756
5198,22206.56483943467
5199,25606.736216172292
5200,23243.97557640414
5201,27354.08159971967
5202,32274.877597998857
5203,28714.68138344711
5204,29975.03232496539
5205,30259.687571718736
5206,23279.634170337064
5207,22879.147700534348
5208,22429.616465954794
5209,18100.27043564478
5210,18702.042701128303
5211,19996.99391687312
5212,17322.752216269088
5213,19646.918425745098
5214,22827.43121686241
5215,19320.801920141843
5216,19633.10184129361
5217,21339.9478996209
5218,18558.02457552599
5219,20364.920840503197
5220,22912.70926005731
5221,21029.446661645925
5222,24577.443791330123
5223,28687.24219044097
5224,25619.71947898849
5225,29357.77980820532
5226,33735.153724872966
5227,29446.172946333412
5228,30757.102270259893
5229,31034.572056807498
5230,24082.746992373308
5231,23586.593098245023
5232,22982.225861818544
5233,18025.513224162503
5234,18724.32538759237
5235,19583.50263159891
5236,17154.78663801236
5237,19443.860167452716
5238,22139.071997577827
5239,18028.518281293327
5240,17752.57793133235
5241,17892.622194082258
5242,15461.233520410802
5243,17955.340238464305
5244,20082.091125410887
5245,18256.81752567728
5246,21549.52778700681
5247,25686.103545726313
5248,22041.938393102086
5249,24953.08641571988
5250,29516.972458439188
5251,26502.391052996325
5252,27955.39420893787
5253,27858.802264002014
5254,21626.499805901112
5255,20883.367472279046
5256,20272.559031702105
5257,16358.805451636
5258,17117.65923434939
5259,18213.85833560257
5260,15926.129123973318
5261,18222.187537327947
5262,20437.120692679317
5263,15573.497739686713
5264,14701.48528331332
5265,15022.682129074608
5266,12757.916154915416
5267,14028.063868216388
5268,15575.62756943085
5269,14513.012797722156
5270,16388.29256340233
5271,18937.147415341642
5272,17162.295610699075
5273,20142.88402892871
5274,24643.682316278275
5275,23179.175569774445
5276,25039.085488693287
5277,25273.661278888707
5278,19656.48648426449
5279,19417.664070250772
5280,19355.71027286201
5281,15796.16824447797
5282,16602.889348349087
5283,17677.142321377898
5284,15498.17706105329
5285,17852.477955715207
5286,20344.370888302816
5287,15489.480016201802
5288,13978.969055798145
5289,13700.720923269471
5290,11500.197308074246
5291,12143.860403106673
5292,13727.274525690922
5293,12864.716942225377
5294,14910.637853847336
5295,17098.872242670383
5296,16334.245003831295
5297,19327.250550041645
5298,24278.662249417306
5299,23080.499696384948
5300,24627.85522677908
5301,25293.74289277952
5302,20280.467168443
5303,19448.00461092239
5304,19189.85557958561
5305,15659.315179949272
5306,16183.983052093825
5307,16997.568283579887
5308,14981.182686443763
5309,16659.690821045413
5310,17440.347649770614
5311,12241.088890178386
5312,10019.322240768148
5313,10269.428190250932
5314,9306.840794305037
5315,9601.544187393032
5316,10298.001710096769
5317,9428.3113982824
5318,10961.925919825111
5319,13386.997644919402
5320,13087.7787364403
5321,15862.183532373603
5322,21254.125422260535
5323,20947.82978095289
5324,22762.012329071003
5325,23275.538275985113
5326,18699.98663289322
5327,18386.66685967057
5328,18187.330300767964
5329,14618.034413414887
5330,14976.688723196035
5331,15523.092041205704
5332,13649.292077969307
5333,14769.703095293917
5334,15289.744139676524
5335,10402.897861722531
5336,8757.249588819137
5337,8454.761306853052
5338,7351.669355255142
5339,8476.206171177555
5340,9673.289685999356
5341,9300.068379960105
5342,10987.450962827324
5343,13800.115814764531
5344,13502.28240662463
5345,16830.33113871944
5346,22048.009896511976
5347,21311.501309976265
5348,23233.64757658128
5349,24203.6291836277
5350,18768.005966801473
5351,18715.031895135995
5352,18660.38955079361
5353,15039.9388431391
5354,15999.11023815521
5355,17003.796846347657
5356,15254.596109318092
5357,17599.68696227566
5358,20513.431603041827
5359,15767.617079271955
5360,14717.946752072949
5361,15055.624854099318
5362,12853.957674307054
5363,14556.381668735146
5364,16993.124275452174
5365,15939.728516710264
5366,18937.42519662477
5367,22661.13176168374
5368,21014.852629672692
5369,24323.74106575844
5370,29326.54455109599
5371,26481.269707927204
5372,28304.094920981297
5373,28413.326603375514
5374,22062.08682199823
5375,22005.020266518288
5376,21985.15397158519
5377,17771.938912857288
5378,18585.66458977748
5379,19487.907472891704
5380,17098.77506119427
5381,19811.68015154591
5382,22540.607383701266
5383,17534.778341903893
5384,16341.798043761099
5385,16977.389496728094
5386,14506.069298641014
5387,16408.02757388952
5388,19213.608188138904
5389,18405.269003263602
5390,21550.550583641394
5391,25050.692529924832
5392,23202.393799070203
5393,27222.860091645278
5394,32961.22305518015
5395,29540.440833042958
5396,31018.196573934736
5397,31154.72737822072
5398,24035.588180804843
5399,23913.51138349314
5400,23615.364255564404
5401,19143.137504926664
5402,19737.45436650808
5403,20793.947919703867
5404,18048.893680855825
5405,20337.953067249626
5406,23033.7085918819
5407,17902.9042657452
5408,16741.178573857243
5409,17305.35483957887
5410,15659.492491787318
5411,18295.737652560827
5412,21520.484356236208
5413,20442.46462629267
5414,24467.717806856315
5415,28772.667215013156
5416,26053.295059441487
5417,30115.853633660307
5418,35571.96708873666
5419,31773.887209090768
5420,33289.32100143657
5421,32803.20864974845
5422,24717.933278390214
5423,24065.3100810811
5424,23589.337343795705
5425,18721.17357603265
5426,19512.13828539059
5427,20603.388822576933
5428,17817.720564737512
5429,20164.931022440847
5430,22770.181091568673
5431,17822.51976849864
5432,16986.244445283293
5433,17888.246255467253
5434,15843.860327691355
5435,18438.690017930174
5436,21780.915997736192
5437,20647.381811295243
5438,23985.312470011704
5439,28305.188477130483
5440,25393.875683111168
5441,29026.68333235196
5442,34566.52376270409
5443,30989.59269586642
5444,32497.819953665712
5445,32223.364102681364
5446,24286.73003949679
5447,23303.83938512503
5448,22692.036047919777
5449,17837.41573822349
5450,18548.97746935951
5451,19352.487484287973
5452,16889.323110417427
5453,19070.581694626082
5454,21522.493095667036
5455,17060.11845695532
5456,16189.113354818342
5457,16725.07569319519
5458,14739.772154496806
5459,16617.168620270277
5460,19480.23201088669
5461,18165.047120273717
5462,21112.739236960377
5463,24569.324430105764
5464,22043.658232795715
5465,25193.96408012409
5466,30454.540118295023
5467,27240.737200312607
5468,28632.955999769365
5469,28340.8893925293
5470,22048.879654179254
5471,21595.310005788422
5472,21318.86146141121
5473,17351.736709067627
5474,17929.36033796404
5475,18504.120537346556
5476,15587.267856197133
5477,17087.788791818526
5478,18186.795832970423
5479,13007.586408034053
5480,11647.50076961394
5481,11537.865914716125
5482,9875.129140571418
5483,10934.614360131087
5484,12329.290493517676
5485,11354.37531103131
5486,12951.272774564815
5487,15335.576180237234
5488,14656.887734852009
5489,18048.01439520468
5490,23714.02949492084
5491,22367.628686073163
5492,23841.414260649086
5493,24344.383678435275
5494,19716.81623444827
5495,19763.559552370192
5496,19506.695261345907
5497,15682.346121717126
5498,16121.427965759385
5499,16994.382312012174
5500,14583.705062986483
5501,15913.567540998947
5502,16901.510127027243
5503,12112.783634289462
5504,10163.61693645614
5505,9961.64368818232
5506,8452.723984652173
5507,9200.090096978542
5508,10244.643123537402
5509,9789.312955842244
5510,11538.44446054037
5511,14162.865808191775
5512,14248.190392942199
5513,18168.488168465527
5514,24409.3678351176
5515,23037.095868625074
5516,24540.178380081765
