Interval,DA_CISC
3628,60.36594
3629,60.36594
3630,58.82989
3631,46.18733
3632,27.42545
3633,19.34846
3634,8.65004
3635,22.37382
3636,19.76124
3637,19.76124
3638,25.21909
3639,25.21909
3640,50.85337
3641,62.49551
3642,72.70827
3643,62.20243
3644,83.76833
3645,90.85201
3646,59.13978
3647,53.74868
3648,57.45173
3649,66.24456
3650,62.08418
3651,66.15933
3652,65.67051
3653,66.42944
3654,68.90816
3655,60.82248
3656,53.70906
3657,37.50907
3658,26.7439
3659,29.90732
3660,28.723
3661,28.67619
3662,37.50907
3663,40.40378
3664,61.67733
3665,68.47688
3666,68.40534
3667,75.12009
3668,76.47107
3669,76.68826
3670,72.36687
3671,67.75547
3672,66.69443
3673,63.40971
3674,61.32981
3675,61.51813
3676,62.40471
3677,73.59871
3678,75.19151
3679,60.82248
3680,54.88153
3681,54.88153
3682,54.52404
3683,54.52404
3684,54.623
3685,52.46786
3686,54.88153
3687,54.88153
3688,59.39757
3689,65.09467
3690,80.06929
3691,89.89856
3692,78.85405
3693,79.35696
3694,80.06929
3695,67.04002
3696,62.40471
3697,64.4065
3698,64.5569
3699,64.76927
3700,65.93119
3701,73.61721
3702,68.4629
3703,66.37519
3704,60.64956
3705,57.05013
3706,56.4598
3707,50.9783
3708,46.68946
3709,49.19126
3710,57.05013
3711,57.61767
3712,60.86597
3713,74.90599
3714,92.2325
3715,162.22719
3716,92.78829
3717,109.29071
3718,80.92562
3719,73.55958
3720,64.39988
3721,65.89613
3722,66.26979
3723,66.51951
3724,68.28659
3725,71.4919
3726,71.00941
3727,70.64412
3728,60.82248
3729,59.5742
3730,59.52431
3731,56.68323
3732,57.50832
3733,58.41697
3734,59.5742
3735,59.5742
3736,60.64956
3737,76.19382
3738,82.06034
3739,81.07373
3740,80.3834
3741,80.3834
3742,81.35043
3743,71.01884
3744,62.34165
3745,62.40471
3746,64.16625
3747,65.38641
3748,71.60758
3749,78.24235
3750,77.91051
3751,74.88864
3752,60.64956
3753,56.61206
3754,56.43327
3755,56.51307
3756,52.82769
3757,54.52404
3758,53.21748
3759,54.52404
3760,57.90823
3761,75.99801
3762,81.64975
3763,84.02697
3764,71.16282
3765,77.24598
3766,87.33041
3767,75.3086
3768,62.40471
3769,60.64956
3770,63.82456
3771,66.13301
3772,68.41928
3773,71.69349
3774,69.8049
3775,57.75797
3776,53.46276
3777,53.46276
3778,53.46276
3779,49.80427
3780,45.61531
3781,48.36507
3782,52.81779
3783,53.55779
3784,61.21865
3785,69.2559
3786,79.93708
3787,88.09697
3788,79.30479
3789,79.9872
3790,82.60783
3791,75.31458
3792,62.40471
3793,62.21696
3794,67.41184
3795,66.7879
3796,66.24172
3797,63.37125
3798,61.53184
3799,61.97132
3800,47.2972
3801,40.90186
3802,44.9139
3803,47.2972
3804,37.18046
3805,40.90186
3806,45.36325
3807,48.93841
3808,60.50361
3809,66.60055
3810,101.40019
3811,185.7336
3812,85.23861
3813,79.87352
3814,77.48304
3815,66.60055
3816,62.40471
3817,62.40471
3818,63.68003
3819,65.52217
3820,70.5851
3821,70.65118
3822,75.04197
3823,75.02039
3824,61.62923
3825,55.28198
3826,53.39298
3827,54.52404
3828,54.52404
3829,50.13829
3830,53.39298
3831,55.28198
3832,60.43096
3833,68.23446
3834,79.50814
3835,91.91323
3836,80.36361
3837,81.68881
3838,79.50814
3839,75.03928
3840,62.99464
3841,62.40471
3842,65.84814
3843,68.33721
3844,69.86749
3845,66.66626
3846,75.36537
3847,75.83682
3848,62.41509
3849,59.98201
3850,58.03211
3851,58.0067
3852,57.95786
3853,57.96757
3854,58.03211
3855,59.98201
3856,61.71958
3857,69.40497
3858,74.74877
3859,83.6954
3860,72.99369
3861,76.39063
3862,79.85274
3863,65.71349
3864,63.39997
3865,64.1648
3866,65.97466
3867,66.15246
3868,69.17847
3869,71.14791
3870,66.29928
3871,71.50164
3872,62.40471
3873,60.64956
3874,59.71421
3875,60.00702
3876,60.33323
3877,56.98204
3878,55.81595
3879,57.6899
3880,60.33323
3881,67.89502
3882,78.44418
3883,78.00568
3884,79.33315
3885,82.37081
3886,78.00568
3887,67.24435
3888,65.78291
3889,64.90964
3890,69.24735
3891,71.58744
3892,68.14635
3893,67.39961
3894,67.6558
3895,67.68838
3896,60.50361
3897,56.29239
3898,52.30755
3899,50.13829
3900,50.96488
3901,50.96488
3902,54.52404
3903,56.29239
3904,59.97483
3905,64.74995
3906,112.12347
3907,91.66032
3908,125.84221
3909,90.47615
3910,70.61818
3911,62.77419
3912,62.21696
3913,67.16068
3914,68.02286
3915,67.65275
3916,67.76188
3917,69.37608
3918,68.97129
3919,68.06241
3920,62.40471
3921,58.58948
3922,54.52404
3923,49.46311
3924,47.54828
3925,47.8948
3926,54.52404
3927,58.58948
3928,60.03695
3929,63.73705
3930,73.72069
3931,83.25344
3932,73.72069
3933,107.26846
3934,71.65402
3935,64.41437
3936,62.40471
3937,62.40471
3938,66.15586
3939,62.51368
3940,62.40471
3941,62.40471
3942,62.40471
3943,60.64956
3944,50.06584
3945,48.91451
3946,48.50545
3947,35.68389
3948,33.89878
3949,45.61531
3950,45.63161
3951,48.91451
3952,55.96809
3953,63.53791
3954,73.45177
3955,73.45177
3956,92.27497
3957,73.45177
3958,82.07407
3959,62.40471
3960,65.67351
3961,67.77121
3962,65.75303
3963,67.54176
3964,62.41193
3965,62.40471
3966,62.08418
3967,62.41193
3968,55.5876
3969,47.69649
3970,35.02191
3971,29.6714
3972,29.21785
3973,29.6714
3974,39.48896
3975,47.69649
3976,60.50361
3977,67.43857
3978,75.23603
3979,88.70907
3980,90.70495
3981,84.74705
3982,75.18303
3983,68.28092
3984,67.43857
3985,66.81961
3986,65.67376
3987,65.39264
3988,65.6535
3989,74.27879
3990,70.51512
3991,67.50621
3992,62.21696
3993,55.83262
3994,48.19444
3995,33.02671
3996,45.61531
3997,46.92015
3998,52.61917
3999,55.83262
4000,56.93405
4001,62.85578
4002,74.66177
4003,79.34753
4004,74.66177
4005,110.17392
4006,74.66177
4007,65.74253
4008,62.28275
4009,74.15315
4010,69.73279
4011,69.73437
4012,69.45125
4013,70.80886
4014,75.51725
4015,63.4621
4016,62.21696
4017,62.21696
4018,56.56327
4019,48.92014
4020,49.63222
4021,49.82535
4022,56.02868
4023,56.65284
4024,59.01987
4025,63.2425
4026,81.9842
4027,81.38696
4028,81.1155
4029,85.91107
4030,81.15854
4031,63.43073
4032,61.70766
4033,62.40471
4034,66.59159
4035,62.40471
4036,62.40471
4037,63.08761
4038,62.40471
4039,62.21696
4040,56.45826
4041,50.816
4042,47.57871
4043,40.48424
4044,47.40043
4045,46.00191
4046,50.816
4047,50.816
4048,53.85975
4049,62.40471
4050,71.12864
4051,74.91558
4052,75.52826
4053,71.66925
4054,70.31652
4055,63.02398
4056,60.82248
4057,62.39473
4058,66.38294
4059,66.065
4060,67.15034
4061,74.87667
4062,70.36544
4063,67.4312
4064,61.56757
4065,57.20202
4066,52.01269
4067,47.57608
4068,50.9446
4069,51.45266
4070,54.72617
4071,57.20202
4072,64.13034
4073,66.77056
4074,81.62738
4075,88.2466
4076,78.98452
4077,79.81191
4078,78.98452
4079,68.20886
4080,63.73771
4081,66.065
4082,70.78179
4083,73.7013
4084,72.1709
4085,75.16218
4086,68.76753
4087,62.85712
4088,59.96325
4089,59.41385
4090,54.90583
4091,56.65284
4092,59.96325
4093,59.96325
4094,59.96325
4095,58.51075
4096,62.13671
4097,81.20184
4098,92.52803
4099,100.23508
4100,95.15158
4101,86.78401
4102,84.78062
4103,79.79529
4104,74.76805
4105,66.065
4106,66.065
4107,69.58288
4108,71.32897
4109,69.47452
4110,72.98964
4111,62.14604
4112,60.64956
4113,58.3237
4114,56.65284
4115,54.52404
4116,51.66912
4117,53.08493
4118,55.39543
4119,58.3237
4120,66.065
4121,79.12033
4122,79.12033
4123,95.4526
4124,79.12033
4125,79.12033
4126,83.14267
4127,79.12033
4128,64.5274
4129,62.40471
4130,67.30522
4131,67.82545
4132,67.27415
4133,66.21755
4134,65.642
4135,64.02729
4136,52.67521
4137,50.07054
4138,44.9139
4139,45.64745
4140,49.55352
4141,49.18424
4142,52.67521
4143,52.67521
4144,60.79847
4145,64.80065
4146,88.72318
4147,111.54348
4148,95.7938
4149,81.8978
4150,81.8978
4151,64.64516
4152,62.25881
4153,62.40471
4154,66.15009
4155,68.33585
4156,67.77037
4157,76.44064
4158,65.3401
4159,64.30366
4160,60.82248
4161,55.06001
4162,54.52404
4163,54.96388
4164,48.51332
4165,47.77547
4166,53.7691
4167,55.49824
4168,60.64956
4169,68.66318
4170,76.47796
4171,100.70133
4172,75.27472
4173,75.27472
4174,75.27472
4175,66.60055
4176,62.40471
4177,62.21696
4178,64.89294
4179,65.60097
4180,66.0796
4181,62.72489
4182,64.51
4183,65.84305
4184,60.82248
4185,60.64956
4186,58.3623
4187,57.82811
4188,56.65284
4189,57.86118
4190,58.3623
4191,60.64956
4192,64.05312
4193,77.61306
4194,80.00817
4195,99.10371
4196,83.69396
4197,80.00817
4198,80.00817
4199,68.7882
4200,62.40471
4201,62.38283
4202,63.97383
4203,67.54363
4204,68.74461
4205,65.36241
4206,70.50135
4207,72.41564
4208,64.11708
4209,60.82248
4210,60.64956
4211,60.64956
4212,56.60542
4213,59.24464
4214,60.64956
4215,60.82248
4216,65.47194
4217,75.77988
4218,89.27598
4219,86.22375
4220,85.98384
4221,85.98384
4222,85.98384
4223,78.87408
4224,69.0216
4225,70.29754
4226,63.31728
4227,67.45116
4228,68.56879
4229,72.16587
4230,81.43832
4231,81.21768
4232,68.56879
4233,62.13362
4234,60.98355
4235,62.13362
4236,58.37753
4237,59.75096
4238,60.94367
4239,62.13362
4240,62.34549
4241,91.27207
4242,129.46813
4243,108.57511
4244,91.27207
4245,93.673
4246,86.83207
4247,81.1063
4248,66.93163
4249,64.67477
4250,68.24801
4251,66.46106
4252,69.28125
4253,73.27642
4254,74.93931
4255,73.20024
4256,66.54454
4257,61.13199
4258,60.82248
4259,59.56775
4260,58.22014
4261,59.71089
4262,60.64956
4263,61.13199
4264,63.84426
4265,77.23454
4266,89.06628
4267,98.36846
4268,88.9226
4269,98.42249
4270,82.32826
4271,79.97835
4272,70.33035
4273,64.96805
4274,66.43239
4275,64.64488
4276,71.37591
4277,73.04112
4278,65.54131
4279,61.00971
4280,61.48816
4281,60.68285
4282,60.63608
4283,60.50361
4284,60.68285
4285,60.50361
4286,60.68285
4287,60.68285
4288,63.69635
4289,86.029
4290,86.26422
4291,127.45458
4292,86.029
4293,87.3976
4294,86.029
4295,74.72568
4296,66.14222
4297,66.26414
4298,66.39256
4299,68.82453
4300,70.58589
4301,70.55318
4302,68.95209
4303,60.64956
4304,60.64956
4305,60.64956
4306,60.50361
4307,56.59315
4308,59.70462
4309,60.64956
4310,60.08553
4311,60.64956
4312,70.17706
4313,84.0687
4314,101.28938
4315,113.93765
4316,92.73362
4317,95.18439
4318,83.53773
4319,80.11415
4320,70.56953
4321,67.11089
4322,70.16926
4323,67.11089
4324,67.11089
4325,71.43796
4326,79.88463
4327,76.62268
4328,70.63456
4329,67.11089
4330,64.03919
4331,65.30228
4332,65.33757
4333,66.94006
4334,67.11089
4335,77.59875
4336,78.01597
4337,79.24028
4338,90.56343
4339,90.02634
4340,97.3323
4341,101.02092
4342,81.21031
4343,80.64625
4344,77.57707
4345,67.11089
4346,70.16926
4347,67.11089
4348,67.11089
4349,71.43796
4350,79.88463
4351,76.62268
4352,70.63456
4353,67.11089
4354,64.03919
4355,65.30228
4356,65.33757
4357,66.94006
4358,67.11089
4359,77.59875
4360,78.01597
4361,79.24028
4362,90.56343
4363,90.02634
4364,97.3323
4365,101.02092
4366,81.21031
4367,80.64625
4368,77.57707
4369,63.24081
4370,64.48808
4371,64.48808
4372,64.48808
4373,64.81717
4374,64.89396
4375,64.28298
4376,64.48808
4377,62.2176
4378,64.48808
4379,64.09399
4380,64.48808
4381,64.89396
4382,68.01043
4383,66.43277
4384,88.65537
4385,87.23853
4386,94.23256
4387,177.08436
4388,94.23256
4389,101.46823
4390,86.55992
4391,79.33416
4392,67.29557
4393,63.10957
4394,63.10957
4395,63.10957
4396,63.10957
4397,68.07775
4398,69.42737
4399,68.07775
4400,63.10957
4401,63.10957
4402,61.60783
4403,60.76109
4404,60.95448
4405,63.10957
4406,63.10957
4407,71.4047
4408,80.22844
4409,81.47486
4410,88.41581
4411,83.80825
4412,81.72727
4413,84.17966
4414,81.47486
4415,75.59349
4416,65.15776
4417,66.39002
4418,67.17451
4419,65.21057
4420,65.08118
4421,65.08118
4422,64.10459
4423,62.06621
4424,61.39448
4425,60.73342
4426,59.98987
4427,59.96182
4428,60.9384
4429,60.04382
4430,61.39448
4431,62.66008
4432,65.34093
4433,89.2253
4434,96.05227
4435,107.73304
4436,98.05144
4437,89.2253
4438,83.58342
4439,76.44814
4440,64.84001
4441,63.7279
4442,63.22824
4443,61.69115
4444,63.19062
4445,61.7117
4446,61.13818
4447,61.49894
4448,56.51715
4449,41.59802
4450,32.60251
4451,50.21763
4452,53.59105
4453,57.67933
4454,59.00607
4455,59.38123
4456,66.98407
4457,71.949
4458,91.13982
4459,106.60938
4460,75.07795
4461,75.07795
4462,76.35207
4463,67.13097
4464,64.95517
4465,63.77005
4466,71.38146
4467,66.89678
4468,63.57889
4469,63.14246
4470,60.91661
4471,59.57406
4472,58.01526
4473,54.63652
4474,48.90197
4475,48.90848
4476,54.60176
4477,54.63652
4478,58.01526
4479,59.36329
4480,60.3348
4481,71.38146
4482,74.88573
4483,81.19252
4484,74.88573
4485,74.88573
4486,76.36223
4487,69.44853
4488,63.14246
4489,67.2322
4490,65.85635
4491,64.48808
4492,64.22002
4493,67.89189
4494,69.49212
4495,63.42509
4496,60.54681
4497,59.20405
4498,59.71395
4499,59.20405
4500,59.60489
4501,59.72711
4502,59.95015
4503,59.98306
4504,63.53795
4505,66.25931
4506,80.5251
4507,96.64403
4508,79.70671
4509,78.66317
4510,80.5251
4511,72.57964
4512,64.48808
4513,68.23669
4514,66.08216
4515,63.2486
4516,63.14051
4517,64.03774
4518,64.48808
4519,60.91661
4520,58.27837
4521,56.99309
4522,55.25234
4523,55.11597
4524,56.99309
4525,57.10985
4526,58.27837
4527,59.20405
4528,59.38708
4529,62.65195
4530,77.17821
4531,90.26184
4532,78.77756
4533,77.60012
4534,66.58608
4535,60.91661
4536,61.63776
4537,60.54681
4538,60.54681
4539,60.54681
4540,60.54681
4541,61.90074
4542,64.15911
4543,61.31006
4544,60.54681
4545,59.74392
4546,60.54681
4547,59.86966
4548,60.54681
4549,60.69047
4550,60.54681
4551,60.54681
4552,60.69047
4553,77.6284
4554,82.37364
4555,82.40708
4556,77.34939
4557,81.17346
4558,77.6284
4559,63.03517
4560,61.64768
4561,64.48808
4562,62.15087
4563,61.66614
4564,61.76458
4565,62.89893
4566,76.59651
4567,61.32097
4568,59.18165
4569,59.00607
4570,59.00607
4571,58.70543
4572,58.7343
4573,59.00607
4574,59.00607
4575,59.00607
4576,61.5072
4577,77.60778
4578,89.15519
4579,135.81783
4580,80.74704
4581,99.98928
4582,85.95794
4583,67.32162
4584,60.91661
4585,61.82808
4586,61.9002
4587,62.00123
4588,63.54217
4589,73.55046
4590,80.35849
4591,65.83053
4592,63.1243
4593,61.82808
4594,60.75031
4595,60.78833
4596,60.73771
4597,60.933
4598,61.82808
4599,61.82808
4600,71.42486
4601,85.07025
4602,92.33702
4603,100.0292
4604,85.07025
4605,85.07025
4606,84.67021
4607,74.19666
4608,71.68998
4609,69.87456
4610,72.76228
4611,71.1004
4612,69.74595
4613,68.50399
4614,68.03496
4615,62.26756
4616,59.57239
4617,55.25234
4618,52.70223
4619,55.25234
4620,59.2979
4621,59.57239
4622,59.57239
4623,60.23901
4624,65.66155
4625,75.02617
4626,80.36632
4627,87.38122
4628,77.48018
4629,78.81755
4630,81.70834
4631,73.73223
4632,68.25206
4633,66.92675
4634,66.56212
4635,64.48808
4636,63.57184
4637,62.73682
4638,61.37548
4639,60.13808
4640,58.38625
4641,55.25234
4642,53.17719
4643,55.25234
4644,58.38625
4645,57.68439
4646,58.38625
4647,59.20405
4648,62.34262
4649,72.01146
4650,82.94728
4651,94.66398
4652,83.98483
4653,78.86236
4654,75.47259
4655,61.44235
4656,60.73342
4657,61.12796
4658,60.8085
4659,60.73342
4660,60.91661
4661,63.1769
4662,63.6417
4663,60.91661
4664,60.89117
4665,60.04178
4666,59.20405
4667,59.74215
4668,59.48554
4669,59.20405
4670,59.57015
4671,60.04178
4672,60.89117
4673,75.62732
4674,88.76684
4675,113.65451
4676,83.53754
4677,82.06349
4678,74.78186
4679,62.48182
4680,61.84956
4681,63.4552
4682,64.84972
4683,63.36198
4684,63.4552
4685,68.88212
4686,72.5723
4687,66.13407
4688,60.73342
4689,59.00607
4690,59.00607
4691,59.00607
4692,59.00607
4693,59.00607
4694,59.00607
4695,59.00607
4696,59.75124
4697,77.56723
4698,99.92993
4699,195
4700,80.10891
4701,77.56723
4702,73.50588
4703,61.77698
4704,60.91661
4705,63.32943
4706,63.37648
4707,63.84296
4708,63.71919
4709,65.27393
4710,65.27393
4711,61.77482
4712,60.59102
4713,58.28993
4714,58.28993
4715,58.28993
4716,57.41924
4717,58.2558
4718,58.2558
4719,58.28993
4720,61.41895
4721,76.65556
4722,116.90811
4723,195
4724,82.2942
4725,78.73679
4726,79.62838
4727,66.70933
4728,60.91661
4729,82.61563
4730,157.71662
4731,157.78654
4732,168.70316
4733,171.48259
4734,215.18037
4735,209.33528
4736,162.8476
4737,139.64997
4738,114.06634
4739,139.49772
4740,69.98674
4741,162.8476
4742,2372.7151
4743,3597.3946
4744,6000
4745,6000
4746,6000
4747,6000
4748,6000
4749,2682.98223
4750,1503.99254
4751,293.68003
4752,214.77066
4753,71.18169
4754,66.74981
4755,64.57105
4756,64.51334
4757,68.66666
4758,64.98236
4759,63.78033
4760,63.55581
4761,63.55581
4762,63.55581
4763,62.76991
4764,63.55581
4765,63.55581
4766,63.36502
4767,63.55581
4768,67.07465
4769,79.53883
4770,91.91238
4771,105.81558
4772,91.91238
4773,92.15448
4774,83.25116
4775,73.15263
4776,66.95104
4777,64.99479
4778,66.99957
4779,65.66623
4780,66.38676
4781,66.14655
4782,66.14655
4783,60.6738
4784,59.45037
4785,59.45037
4786,59.45037
4787,59.43092
4788,59.36915
4789,59.20405
4790,59.45037
4791,59.98154
4792,70.78461
4793,83.24187
4794,99.30135
4795,127.63994
4796,88.20498
4797,99.70014
4798,86.40243
4799,82.29606
4800,72.57192
4801,66.91018
4802,69.91303
4803,66.91018
4804,67.67062
4805,67.68388
4806,65.4513
4807,63.22655
4808,60.3554
4809,59.20405
4810,59.00607
4811,60.11062
4812,59.89267
4813,60.3554
4814,59.85468
4815,66.53259
4816,69.18403
4817,77.12084
4818,169.09154
4819,83.79478
4820,109.98686
4821,112.1228
4822,83.79478
4823,80.06986
4824,66.69345
4825,64.03992
4826,65.75121
4827,66.22805
4828,66.31753
4829,68.73584
4830,66.05582
4831,66.16833
4832,65.75121
4833,65.75121
4834,64.64643
4835,64.69927
4836,62.77187
4837,63.56499
4838,65.75121
4839,69.2193
4840,67.08961
4841,91.06345
4842,113.1185
4843,195
4844,91.06345
4845,87.03266
4846,78.9461
4847,76.43905
4848,65.75121
4849,66.53551
4850,66.53551
4851,69.11065
4852,69.81998
4853,69.6998
4854,72.90439
4855,72.93139
4856,69.11638
4857,66.53551
4858,66.53551
4859,66.03124
4860,65.62814
4861,66.53551
4862,66.53551
4863,66.53551
4864,73.32008
4865,78.02236
4866,122.14085
4867,90.20123
4868,91.3721
4869,83.38437
4870,78.96138
4871,75.68374
4872,71.65385
4873,72.41287
4874,69.86222
4875,70.35111
4876,71.88821
4877,72.94531
4878,74.44045
4879,73.37598
4880,64.78488
4881,62.8229
4882,61.89269
4883,61.78904
4884,62.8229
4885,62.546
4886,62.8229
4887,63.57128
4888,73.72827
4889,86.46332
4890,123.73614
4891,129.10742
4892,107.44273
4893,79.98618
4894,77.20162
4895,76.4695
4896,75.33622
4897,72.24836
4898,67.90121
4899,69.42154
4900,69.4055
4901,71.25691
4902,71.15738
4903,71.68564
4904,70.28016
4905,67.30834
4906,66.05354
4907,63.27663
4908,62.41324
4909,63.06718
4910,66.61332
4911,67.30834
4912,70.91261
4913,87.16092
4914,136.16851
4915,93.8084
4916,90.73568
4917,85.03514
4918,78.90334
4919,78.90334
4920,77.00622
4921,72.3077
4922,73.5707
4923,72.3077
4924,72.3077
4925,72.3077
4926,73.5707
4927,73.5707
4928,72.3077
4929,72.3077
4930,69.30533
4931,69.2384
4932,72.3077
4933,72.3077
4934,74.01102
4935,80.05141
4936,85.25757
4937,97.45728
4938,108.1582
4939,195
4940,107.17661
4941,101.26684
4942,102.42359
4943,82.70334
4944,81.75544
4945,75.27791
4946,77.84846
4947,74.83757
4948,72.9376
4949,72.63197
4950,73.6808
4951,67.77184
4952,66.96502
4953,63.32115
4954,65.63781
4955,66.99271
4956,68.66517
4957,72.63197
4958,72.63197
4959,122.50424
4960,77.62668
4961,83.94869
4962,94.87532
4963,124.15091
4964,100.62419
4965,95.60385
4966,85.96938
4967,80.46879
4968,77.77004
4969,80.66249
4970,77.03742
4971,71.38059
4972,74.32952
4973,74.0245
4974,71.87823
4975,65.57985
4976,65.57985
4977,65.57985
4978,64.77227
4979,62.13155
4980,63.90514
4981,63.90514
4982,64.21336
4983,65.57985
4984,80.81263
4985,89.60238
4986,93.14918
4987,95.33563
4988,90.81922
4989,90.81922
4990,84.74637
4991,80.81263
4992,77.58827
4993,74.22208
4994,71.1418
4995,71.1418
4996,70.55536
4997,71.1418
4998,73.5527
4999,76.74252
5000,71.1418
5001,71.1418
5002,70.364
5003,69.28137
5004,71.1418
5005,71.1418
5006,73.83711
5007,82.36439
5008,82.56734
5009,87.51522
5010,164.9768
5011,185.96609
5012,147.28068
5013,147.28068
5014,103.36928
5015,86.07891
5016,75.9348
5017,81.54658
5018,73.94351
5019,69.68747
5020,69.68747
5021,75.68526
5022,77.33415
5023,71.76682
5024,69.68747
5025,69.14626
5026,69.24019
5027,68.71113
5028,69.68747
5029,69.68747
5030,72.21331
5031,78.98616
5032,76.26716
5033,79.22643
5034,96.54651
5035,95.17751
5036,95.17751
5037,96.51435
5038,84.55285
5039,78.11078
5040,74.39704
5041,69.71999
5042,67.70746
5043,67.70746
5044,67.70746
5045,67.70746
5046,68.46702
5047,69.75964
5048,67.70746
5049,67.70746
5050,67.70746
5051,67.70746
5052,66.23652
5053,67.70746
5054,68.80483
5055,72.03306
5056,78.73144
5057,81.80066
5058,94.5516
5059,115.66653
5060,90.22071
5061,91.78277
5062,86.22799
5063,79.45618
5064,75.2648
5065,69.53139
5066,69.60002
5067,69.06855
5068,69.06855
5069,69.60002
5070,74.62093
5071,73.69923
5072,69.06855
5073,67.90629
5074,66.17953
5075,68.10817
5076,69.06855
5077,69.06855
5078,69.06855
5079,69.56197
5080,69.56197
5081,77.83389
5082,94.0816
5083,83.19815
5084,83.0337
5085,117.37341
5086,79.27007
5087,76.02473
5088,69.06855
5089,63.68245
5090,62.14072
5091,62.46124
5092,62.14072
5093,61.92938
5094,61.9846
5095,62.65548
5096,63.44519
5097,62.14072
5098,62.14072
5099,59.44924
5100,59.03617
5101,60.60782
5102,62.14072
5103,62.14072
5104,125.13278
5105,85.6049
5106,177.86425
5107,88.46352
5108,83.40617
5109,85.6049
5110,79.81983
5111,74.95648
5112,68.04946
5113,84.88222
5114,81.23375
5115,69.22252
5116,69.22252
5117,69.22252
5118,69.22252
5119,69.22252
5120,69.22252
5121,73.91331
5122,69.22252
5123,68.04928
5124,66.1033
5125,67.63272
5126,69.22252
5127,69.22252
5128,74.86793
5129,79.81601
5130,90.08444
5131,80.05828
5132,81.32328
5133,96.91809
5134,87.95251
5135,75.9507
5136,69.22252
5137,66.15357
5138,67.00577
5139,65.39561
5140,66.26146
5141,67.37365
5142,66.15357
5143,66.15357
5144,66.15357
5145,66.15357
5146,66.15357
5147,66.15357
5148,65.93357
5149,66.15357
5150,65.39805
5151,66.15357
5152,66.15357
5153,76.01732
5154,84.21993
5155,193.0653
5156,194.73447
5157,152.76998
5158,83.38681
5159,69.38317
5160,66.54608
5161,68.4089
5162,68.29176
5163,68.4089
5164,68.4089
5165,69.10547
5166,76.09654
5167,73.92366
5168,103.7413
5169,68.4089
5170,68.4089
5171,68.4089
5172,68.0111
5173,67.76918
5174,68.4089
5175,68.4089
5176,68.42425
5177,72.61309
5178,80.24314
5179,80.45793
5180,80.24843
5181,89.95082
5182,87.55465
5183,79.33022
5184,73.92366
5185,70.08929
5186,69.90747
5187,71.48072
5188,70.00858
5189,74.30445
5190,73.88813
5191,73.24832
5192,72.04123
5193,65.12509
5194,65.12509
5195,64.31041
5196,64.24547
5197,64.48694
5198,65.12509
5199,65.12509
5200,65.97034
5201,75.26208
5202,160.58681
5203,83.12171
5204,82.81794
5205,97.82809
5206,85.33873
5207,75.26208
5208,70.21505
5209,69.56093
5210,71.15142
5211,72.57653
5212,72.57653
5213,71.95985
5214,79.14176
5215,72.19657
5216,75.88766
5217,67.78471
5218,64.42816
5219,64.4111
5220,64.00445
5221,64.93361
5222,66.07096
5223,67.78471
5224,79.14176
5225,89.99864
5226,142.44729
5227,137.78623
5228,99.9356
5229,99.9356
5230,91.02631
5231,79.14176
5232,75.88766
5233,71.41588
5234,72.09992
5235,89.17475
5236,72.77275
5237,80.86208
5238,89.17475
5239,89.17475
5240,72.8112
5241,67.38692
5242,64.90808
5243,61.81688
5244,60.67069
5245,60.96499
5246,64.60875
5247,67.01699
5248,68.14014
5249,76.39591
5250,110.23569
5251,89.17475
5252,84.09856
5253,116.73731
5254,91.64942
5255,83.12257
5256,74.71623
5257,74.26815
5258,73.54399
5259,75.03902
5260,72.36703
5261,78.07182
5262,82.57985
5263,85.69506
5264,74.72006
5265,67.70009
5266,66.85613
5267,65.69921
5268,65.6643
5269,65.97063
5270,65.01643
5271,66.85613
5272,68.71428
5273,76.44484
5274,91.2292
5275,84.26193
5276,89.2834
5277,86.97107
5278,80.82025
5279,76.08471
5280,75.73528
5281,76.40866
5282,71.26754
5283,71.20234
5284,71.33289
5285,71.26769
5286,71.26754
5287,68.81229
5288,61.70291
5289,59.77348
5290,58.35924
5291,58.03707
5292,58.50314
5293,58.62407
5294,58.91318
5295,59.77348
5296,64.34755
5297,71.26754
5298,90.48801
5299,79.95114
5300,76.63616
5301,86.52158
5302,77.8511
5303,77.76394
5304,72.59006
5305,72.79824
5306,72.80963
5307,68.25149
5308,69.23324
5309,70.67532
5310,69.12221
5311,65.72934
5312,59.95372
5313,58.12016
5314,52.3057
5315,48.102
5316,48.12397
5317,53.6513
5318,58.12016
5319,58.3427
5320,62.24748
5321,66.58271
5322,77.23592
5323,93.07377
5324,94.85311
5325,109.24079
5326,75.9711
5327,73.95128
5328,68.17613
5329,71.32465
5330,71.93903
5331,69.6279
5332,72.00733
5333,75.79271
5334,74.70507
5335,70.98955
5336,67.25964
5337,66.43198
5338,61.89291
5339,61.16881
5340,61.15639
5341,59.77348
5342,65.52793
5343,66.43198
5344,67.88841
5345,75.98465
5346,86.55509
5347,149.02728
5348,89.23878
5349,84.99847
5350,80.10427
5351,76.47539
5352,71.32465
5353,63.68421
5354,64.54975
5355,63.3754
5356,63.25692
5357,67.62981
5358,69.29902
5359,68.24065
5360,67.62981
5361,63.25692
5362,62.95771
5363,61.85389
5364,60.59497
5365,60.88924
5366,63.25692
5367,67.2482
5368,86.42317
5369,84.659
5370,157.95234
5371,154.7578
5372,84.659
5373,91.75341
5374,86.42317
5375,77.84255
5376,76.8682
5377,73.26885
5378,71.54888
5379,71.54888
5380,71.54888
