Interval,DA_CIPV
1872,74.17809
1873,61.5896
1874,59.89681
1875,62.09696
1876,59.89681
1877,59.89681
1878,65.6846
1879,59.89681
1880,59.86799
1881,58.45018
1882,58.45018
1883,58.45018
1884,58.07705
1885,58.07705
1886,58.45018
1887,58.45018
1888,58.45018
1889,59.89681
1890,65.6846
1891,60.01302
1892,69.66926
1893,66.0616
1894,83.50026
1895,70.56523
1896,65.6846
1897,60.80391
1898,60.49928
1899,62.09696
1900,60.80391
1901,60.80391
1902,70.56529
1903,65.6846
1904,65.6846
1905,65.6846
1906,65.6846
1907,65.6846
1908,62.45999
1909,62.45999
1910,59.89681
1911,61.51094
1912,62.45999
1913,65.6846
1914,72.60204
1915,72.60204
1916,70.56523
1917,72.60204
1918,72.60204
1919,72.60204
1920,65.6846
1921,59.89681
1922,59.86799
1923,59.86799
1924,59.86799
1925,59.86799
1926,59.86799
1927,59.86799
1928,59.86799
1929,59.86799
1930,59.86799
1931,59.86799
1932,59.86799
1933,59.86799
1934,59.86799
1935,60.01302
1936,59.86799
1937,60.93509
1938,68.2657
1939,79.1582
1940,94.90407
1941,85.5257
1942,69.35672
1943,65.6846
1944,59.89681
1945,59.69922
1946,58.88334
1947,59.34245
1948,58.88334
1949,59.34245
1950,58.45018
1951,58.45018
1952,56.20084
1953,52.77804
1954,52.21272
1955,45.80364
1956,52.77804
1957,52.24154
1958,52.77804
1959,52.77804
1960,54.22736
1961,59.69922
1962,65.6846
1963,72.66315
1964,92.93799
1965,92.93799
1966,75.3972
1967,75.3972
1968,62.09696
1969,61.9398
1970,62.09696
1971,62.09696
1972,60.04959
1973,59.69922
1974,72.06239
1975,59.89681
1976,58.45018
1977,58.45018
1978,58.45018
1979,58.45018
1980,58.45018
1981,58.45018
1982,58.45018
1983,58.45018
1984,60.16371
1985,72.19935
1986,72.19935
1987,60.16371
1988,72.06239
1989,72.19935
1990,126.29698
1991,83.50026
1992,72.19935
1993,59.89681
1994,59.86799
1995,59.69922
1996,59.69922
1997,59.78218
1998,59.89681
1999,59.78218
2000,59.78218
2001,59.69922
2002,59.34245
2003,59.34245
2004,59.69922
2005,59.86799
2006,59.89681
2007,62.09696
2008,59.86799
2009,69.05105
2010,71.64193
2011,60.01302
2012,64.23026
2013,65.6846
2014,84.39667
2015,84.39667
2016,80.92183
2017,65.6846
2018,59.89681
2019,59.89681
2020,59.89681
2021,59.89681
2022,65.6846
2023,60.01302
2024,59.34245
2025,49.9305
2026,47.54786
2027,41.53138
2028,33.72952
2029,41.53138
2030,45.84042
2031,49.9305
2032,58.45018
2033,62.09696
2034,71.32928
2035,71.32928
2036,70.74392
2037,71.32928
2038,88.6771
2039,71.32928
2040,65.6846
2041,62.53677
2042,144.16395
2043,72.21194
2044,74.41449
2045,62.09696
2046,74.07956
2047,62.09696
2048,58.45018
2049,55.38232
2050,55.36743
2051,46.79526
2052,31.9625
2053,32.00582
2054,46.79526
2055,55.38232
2056,58.07705
2057,59.86799
2058,144.16395
2059,120.54714
2060,62.53677
2061,65.6846
2062,65.6846
2063,66.85037
2064,61.5896
2065,59.89681
2066,87.22399
2067,59.89681
2068,69.75873
2069,59.89681
2070,58.45018
2071,59.86799
2072,58.45018
2073,38.97725
2074,52.13213
2075,38.08818
2076,49.38022
2077,58.45018
2078,58.45018
2079,58.45018
2080,58.45018
2081,59.90438
2082,78.60151
2083,233.80072
2084,228.74235
2085,233.80072
2086,94.52905
2087,160.15621
2088,64.81615
2089,59.86799
2090,61.55162
2091,59.69922
2092,59.34245
2093,62.48249
2094,59.34245
2095,58.21321
2096,58.21321
2097,58.45018
2098,59.34245
2099,58.21321
2100,58.21321
2101,58.2002
2102,58.2002
2103,58.2002
2104,58.21321
2105,59.34245
2106,65.6846
2107,64.81615
2108,65.6846
2109,72.60339
2110,72.60339
2111,59.86799
2112,59.86799
2113,66.12237
2114,73.2462
2115,65.6846
2116,73.00806
2117,78.82467
2118,78.82467
2119,59.86799
2120,45.97922
2121,25.83751
2122,25.83751
2123,9.06434
2124,2.91528
2125,9.06434
2126,25.83751
2127,22.34277
2128,57.73647
2129,62.09696
2130,65.6846
2131,62.09696
2132,65.6846
2133,65.6846
2134,65.6846
2135,65.6846
2136,61.10892
2137,61.37282
2138,59.89681
2139,60.01302
2140,59.86799
2141,59.89681
2142,59.86799
2143,62.09696
2144,58.45018
2145,52.98634
2146,51.95392
2147,27.99934
2148,17.78184
2149,27.5223
2150,27.99934
2151,51.95392
2152,51.95392
2153,59.69922
2154,80.04582
2155,106.85671
2156,65.6846
2157,127.99549
2158,65.6846
2159,63.19528
2160,59.69922
2161,61.37282
2162,59.89681
2163,60.01302
2164,59.86799
2165,59.89681
2166,59.86799
2167,62.09696
2168,58.45018
2169,52.98634
2170,51.95392
2171,27.99934
2172,17.78184
2173,27.5223
2174,27.99934
2175,51.95392
2176,51.95392
2177,59.69922
2178,80.04582
2179,106.85671
2180,65.6846
2181,127.99549
2182,65.6846
2183,63.19528
2184,59.69922
2185,60.5789
2186,59.81226
2187,59.81226
2188,59.34245
2189,58.88334
2190,59.81226
2191,59.81226
2192,59.34245
2193,59.81226
2194,59.81226
2195,59.81226
2196,59.81226
2197,59.34245
2198,59.34245
2199,59.81226
2200,62.00924
2201,65.80445
2202,71.21379
2203,65.59172
2204,65.59172
2205,71.21379
2206,93.06783
2207,73.46207
2208,65.59172
2209,59.86799
2210,59.86799
2211,59.69922
2212,59.34245
2213,59.81226
2214,59.86799
2215,62.00924
2216,57.65502
2217,57.65502
2218,48.85294
2219,34.38978
2220,45.93315
2221,45.9646
2222,57.65502
2223,58.45018
2224,60.01302
2225,64.21008
2226,80.92183
2227,65.59172
2228,70.0428
2229,82.36431
2230,97.37239
2231,82.36431
2232,71.64193
2233,59.86799
2234,59.69922
2235,59.69922
2236,59.34245
2237,58.88334
2238,59.64692
2239,59.86799
2240,58.88334
2241,58.88334
2242,58.45018
2243,58.88334
2244,58.88334
2245,58.45018
2246,58.45018
2247,58.88334
2248,59.69922
2249,59.86799
2250,64.20244
2251,74.98503
2252,70.66283
2253,115.00793
2254,74.98503
2255,74.98503
2256,65.59172
2257,59.86799
2258,59.86799
2259,59.86799
2260,59.86799
2261,59.86799
2262,59.86799
2263,59.69922
2264,53.20047
2265,50.87215
2266,27.57901
2267,24.89266
2268,2.91528
2269,31.47317
2270,50.87215
2271,50.87215
2272,57.99511
2273,65.17643
2274,70.46653
2275,62.00924
2276,70.46653
2277,70.46653
2278,73.22084
2279,75.33414
2280,64.22849
2281,61.09043
2282,60.64843
2283,59.81226
2284,60.01302
2285,59.69922
2286,60.01302
2287,59.51298
2288,56.94839
2289,56.94839
2290,56.94839
2291,56.94839
2292,56.94839
2293,56.94839
2294,56.94839
2295,56.93813
2296,58.45018
2297,62.00924
2298,78.71321
2299,65.59172
2300,81.35484
2301,72.49221
2302,97.08978
2303,65.59172
2304,59.91874
2305,59.81226
2306,59.81226
2307,59.81226
2308,59.40195
2309,58.88334
2310,60.03713
2311,59.86799
2312,60.03713
2313,60.03713
2314,60.03713
2315,60.01302
2316,60.03713
2317,60.03713
2318,60.23215
2319,62.00924
2320,60.03713
2321,75.01984
2322,77.97836
2323,70.53794
2324,77.97836
2325,90.57108
2326,75.01984
2327,76.32106
2328,60.03713
2329,59.81226
2330,59.81226
2331,59.86799
2332,59.81226
2333,59.69922
2334,65.59172
2335,60.01302
2336,72.06589
2337,65.17155
2338,66.0336
2339,59.81226
2340,58.88334
2341,58.88334
2342,59.63095
2343,59.81226
2344,62.00924
2345,71.77758
2346,71.77758
2347,69.25801
2348,80.92183
2349,134.26247
2350,72.6706
2351,64.77531
2352,60.01302
2353,60.01302
2354,59.81226
2355,58.88334
2356,58.45018
2357,58.45018
2358,62.00924
2359,58.45018
2360,59.86799
2361,59.86799
2362,59.81226
2363,58.45018
2364,55.37945
2365,51.94598
2366,58.45018
2367,58.45018
2368,58.45018
2369,59.69922
2370,62.00924
2371,64.77531
2372,66.45799
2373,79.84107
2374,64.81615
2375,64.77531
2376,59.86799
2377,59.69922
2378,59.69922
2379,59.69922
2380,58.45018
2381,58.45018
2382,59.86799
2383,59.86799
2384,59.81226
2385,57.99511
2386,57.99511
2387,57.65502
2388,52.48952
2389,57.65502
2390,57.99511
2391,57.99511
2392,57.99511
2393,59.86799
2394,65.59172
2395,70.46653
2396,118.75374
2397,86.79082
2398,74.98503
2399,70.46653
2400,65.59172
2401,65.30111
2402,65.57497
2403,62.54556
2404,62.00924
2405,64.11601
2406,77.43896
2407,77.43896
2408,59.86799
2409,57.65502
2410,47.36318
2411,45.7888
2412,28.03911
2413,25.83751
2414,27.57901
2415,45.38305
2416,47.36318
2417,64.26406
2418,65.59172
2419,67.66169
2420,117.34637
2421,67.66169
2422,80.05903
2423,67.66169
2424,62.00924
2425,59.81226
2426,60.01302
2427,60.01302
2428,59.81226
2429,58.88334
2430,59.81226
2431,59.86799
2432,57.65502
2433,56.71984
2434,50.66642
2435,40.60389
2436,40.1523
2437,27.96064
2438,50.66642
2439,57.65502
2440,57.65502
2441,60.01302
2442,74.32458
2443,70.46653
2444,70.46653
2445,72.3806
2446,98.55455
2447,65.59172
2448,61.50261
2449,62.00924
2450,65.59172
2451,63.69507
2452,62.00924
2453,65.59172
2454,59.86799
2455,59.38457
2456,58.45018
2457,45.87878
2458,52.01999
2459,57.65502
2460,58.88334
2461,59.86799
2462,62.00924
2463,62.00924
2464,60.01302
2465,65.59172
2466,71.04692
2467,62.00924
2468,80.92183
2469,83.50026
2470,83.50026
2471,64.22255
2472,62.00924
2473,64.19706
2474,63.65716
2475,62.00924
2476,61.07675
2477,60.01302
2478,75.93259
2479,62.00924
2480,72.10436
2481,74.41406
2482,69.38399
2483,64.19706
2484,64.19706
2485,64.19706
2486,64.19706
2487,64.19706
2488,64.19706
2489,64.19706
2490,64.2372
2491,69.25801
2492,93.00566
2493,85.44608
2494,64.19706
2495,64.19706
2496,61.03164
2497,60.01302
2498,59.86799
2499,59.34245
2500,59.34245
2501,58.45018
2502,62.00924
2503,59.34245
2504,59.81226
2505,59.34245
2506,59.34245
2507,59.34245
2508,59.34245
2509,59.34245
2510,59.34245
2511,59.81226
2512,59.81226
2513,62.1252
2514,74.03497
2515,78.00014
2516,74.03497
2517,94.02109
2518,74.03497
2519,64.77531
2520,62.00924
2521,60.01302
2522,59.86799
2523,59.81226
2524,58.45018
2525,58.45018
2526,62.00924
2527,58.88334
2528,57.99511
2529,57.65502
2530,55.73852
2531,46.16463
2532,46.23561
2533,45.89743
2534,51.54235
2535,55.73852
2536,55.73852
2537,59.86799
2538,74.6111
2539,73.63193
2540,73.63193
2541,79.73971
2542,73.63193
2543,70.46653
2544,64.24241
2545,62.74839
2546,63.58191
2547,59.86799
2548,59.86799
2549,59.86799
2550,71.84446
2551,59.86799
2552,58.03075
2553,57.65502
2554,51.61921
2555,27.57901
2556,31.79495
2557,57.65502
2558,58.03075
2559,59.34245
2560,58.09922
2561,59.86799
2562,69.18879
2563,82.36431
2564,65.59172
2565,82.36431
2566,69.18879
2567,82.36431
2568,63.62394
2569,59.86799
2570,59.86799
2571,60.01302
2572,59.86799
2573,59.86799
2574,60.2953
2575,59.86799
2576,59.86799
2577,59.86799
2578,59.86799
2579,71.84446
2580,59.99098
2581,59.86799
2582,59.86799
2583,60.81774
2584,60.01302
2585,59.86799
2586,59.86799
2587,64.23551
2588,71.84446
2589,62.00924
2590,71.84446
2591,63.99588
2592,59.86799
2593,58.45018
2594,62.00924
2595,60.2848
2596,59.93625
2597,58.88334
2598,59.34245
2599,58.45018
2600,58.45018
2601,58.45018
2602,58.45018
2603,58.32642
2604,58.45018
2605,58.45018
2606,58.45018
2607,58.45018
2608,58.88334
2609,58.88334
2610,66.08585
2611,70.14302
2612,70.14302
2613,70.14302
2614,83.32346
2615,64.81615
2616,58.45018
2617,60.46105
2618,58.45478
2619,58.88334
2620,58.45018
2621,58.45018
2622,57.99511
2623,57.99511
2624,57.99511
2625,57.99511
2626,57.99511
2627,57.99511
2628,57.99511
2629,57.99511
2630,57.99511
2631,57.99511
2632,57.99511
2633,58.45018
2634,64.19062
2635,62.00924
2636,62.00924
2637,76.19459
2638,83.43736
2639,62.00924
2640,59.86799
2641,553.67535
2642,5015.71532
2643,4863.06809
2644,4551.62216
2645,4444.38032
2646,5042.41592
2647,4551.52397
2648,4462.75054
2649,57.99511
2650,27.57901
2651,0
2652,0
2653,2.91528
2654,2.91528
2655,27.96064
2656,65.56953
2657,5042.46217
2658,5866.62356
2659,5042.46033
2660,5042.464
2661,5252.85119
2662,5042.464
2663,5042.46033
2664,5032.82812
2665,74.35899
2666,65.59172
2667,73.0907
2668,65.59172
2669,72.34201
2670,86.83845
2671,62.00924
2672,59.34245
2673,58.45018
2674,52.48952
2675,45.88848
2676,35.3906
2677,52.48952
2678,57.15632
2679,58.45018
2680,66.49548
2681,65.59172
2682,80.04288
2683,74.98503
2684,70.46653
2685,92.98715
2686,71.95421
2687,65.59172
2688,62.00924
2689,59.81226
2690,59.9285
2691,59.86799
2692,59.86799
2693,60.01302
2694,71.66649
2695,59.69922
2696,57.99511
2697,50.22785
2698,50.22785
2699,46.54763
2700,38.08818
2701,46.54763
2702,50.16655
2703,50.22785
2704,59.86799
2705,65.59172
2706,83.02623
2707,71.66649
2708,65.59172
2709,98.16973
2710,71.66649
2711,71.66649
2712,62.00924
2713,62.00924
2714,60.01302
2715,62.00924
2716,60.01302
2717,59.86799
2718,72.0185
2719,59.86799
2720,58.45018
2721,57.65502
2722,52.44821
2723,27.96064
2724,25.7421
2725,28.42966
2726,52.44821
2727,57.65502
2728,57.65502
2729,72.0185
2730,94.52983
2731,74.62953
2732,72.0185
2733,94.04564
2734,72.0185
2735,65.59172
2736,59.61629
2737,59.86799
2738,59.86799
2739,59.69922
2740,58.88334
2741,57.99511
2742,65.59172
2743,57.65502
2744,55.50563
2745,52.05807
2746,51.88539
2747,27.36018
2748,50.73286
2749,50.63032
2750,51.10826
2751,52.05807
2752,59.34245
2753,62.00924
2754,89.63964
2755,79.08675
2756,79.08675
2757,79.08675
2758,68.01498
2759,79.08675
2760,61.50261
2761,62.00924
2762,59.92724
2763,59.81226
2764,59.74045
2765,59.81226
2766,62.00924
2767,59.69922
2768,59.34245
2769,59.34245
2770,58.45018
2771,58.45018
2772,58.45018
2773,58.45018
2774,59.34245
2775,59.34245
2776,59.34245
2777,59.81226
2778,70.14302
2779,70.14302
2780,65.59172
2781,70.14302
2782,110.62547
2783,67.26846
2784,61.57004
2785,59.86799
2786,62.00924
2787,59.86799
2788,59.86799
2789,59.86799
2790,59.81226
2791,58.88334
2792,58.88334
2793,58.88334
2794,59.69922
2795,58.88334
2796,58.88334
2797,58.88334
2798,59.69922
2799,59.81226
2800,68.12728
2801,65.59172
2802,70.66283
2803,65.59172
2804,65.83258
2805,70.66283
2806,84.11906
2807,62.00924
2808,59.86799
2809,60.01302
2810,59.86799
2811,59.81226
2812,59.81226
2813,58.88334
2814,59.81226
2815,59.86799
2816,58.45018
2817,58.45018
2818,58.45018
2819,58.45018
2820,58.45018
2821,58.45018
2822,58.45018
2823,58.45018
2824,61.50261
2825,70.5731
2826,83.50026
2827,76.37602
2828,100.49829
2829,83.50026
2830,89.25393
2831,65.59172
2832,59.81226
2833,59.86799
2834,59.86799
2835,58.88334
2836,58.45018
2837,58.88334
2838,64.77531
2839,58.88334
2840,58.45018
2841,58.45018
2842,58.45018
2843,58.45018
2844,57.99511
2845,57.99511
2846,58.45018
2847,58.45018
2848,59.86799
2849,62.00924
2850,71.21379
2851,72.95296
2852,71.21379
2853,83.50026
2854,68.0437
2855,64.81615
2856,61.50261
2857,59.86799
2858,59.86799
2859,59.86799
2860,59.75784
2861,59.75784
2862,71.71227
2863,59.92372
2864,59.81226
2865,59.81226
2866,59.75784
2867,59.69922
2868,59.75784
2869,59.75784
2870,59.75784
2871,59.75784
2872,59.75784
2873,61.50261
2874,84.59594
2875,74.14953
2876,66.80895
2877,90.48728
2878,71.71227
2879,64.77531
2880,59.86799
2881,60.01302
2882,59.86799
2883,60.01302
2884,59.81226
2885,59.81226
2886,71.77758
2887,59.69922
2888,58.45018
2889,50.2443
2890,50.24011
2891,45.70714
2892,25.7421
2893,45.75237
2894,45.73323
2895,50.2443
2896,58.45018
2897,60.1962
2898,75.66841
2899,71.77758
2900,75.66841
2901,86.56151
2902,64.77531
2903,63.7372
2904,60.01302
2905,58.62441
2906,59.87861
2907,59.52074
2908,59.06022
2909,59.52074
2910,60.04789
2911,62.2724
2912,57.1229
2913,46.0072
2914,49.19627
2915,40.52803
2916,30.25818
2917,35.33978
2918,41.47162
2919,57.89938
2920,60.06593
2921,68.47167
2922,80.88961
2923,70.76265
2924,68.47167
2925,68.47167
2926,70.98595
2927,64.25726
2928,60.04789
2929,59.52074
2930,60.19336
2931,60.71566
2932,62.2724
2933,60.04789
2934,59.52074
2935,57.69283
2936,49.69173
2937,33.47872
2938,27.69511
2939,46.03389
2940,46.06633
2941,49.69173
2942,49.69173
2943,49.69173
2944,58.62441
2945,62.2724
2946,91.94389
2947,70.98819
2948,65.11227
2949,70.69267
2950,69.55414
2951,65.87036
2952,64.53684
2953,62.2724
2954,59.87861
2955,59.52074
2956,62.2724
2957,60.19336
2958,59.87861
2959,57.89938
2960,51.7056
2961,34.63218
2962,25.95361
2963,14.74161
2964,40.06088
2965,51.7056
2966,51.7056
2967,57.89938
2968,57.89938
2969,73.86515
2970,80.17927
2971,73.86515
2972,73.86515
2973,84.19413
2974,73.86515
2975,63.07077
2976,60.06593
2977,60.1685
2978,60.04789
2979,60.19336
2980,60.04789
2981,60.06593
2982,60.19336
2983,62.2724
2984,58.24094
2985,57.89938
2986,57.89938
2987,28.07674
2988,27.36018
2989,52.69179
2990,57.89938
2991,58.62441
2992,58.62441
2993,62.2724
2994,80.52937
2995,65.87036
2996,69.48203
2997,93.87152
2998,75.27398
2999,65.87036
3000,62.2724
3001,60.04789
3002,58.62441
3003,59.87861
3004,60.04789
3005,65.67003
3006,73.45278
3007,60.04789
3008,59.06022
3009,58.24094
3010,52.30879
3011,30.08679
3012,34.18492
3013,33.47773
3014,50.13842
3015,58.24094
3016,59.87861
3017,62.2724
3018,71.62632
3019,71.62632
3020,71.62632
3021,75.21433
3022,73.45278
3023,65.05043
3024,60.06593
3025,61.76359
3026,60.04789
3027,60.04789
3028,60.30436
3029,61.48594
3030,64.43833
3031,60.04789
3032,58.24094
3033,51.11254
3034,43.73199
3035,33.7898
3036,27.69511
3037,28.07674
3038,27.5997
3039,51.11254
3040,58.24094
3041,62.2724
3042,87.01181
3043,73.89583
3044,75.1192
3045,77.83145
3046,73.89583
3047,60.19336
3048,60.04789
3049,59.87861
3050,58.62441
3051,58.62441
3052,59.06022
3053,59.87861
3054,60.19336
3055,59.87861
3056,58.24094
3057,57.89938
3058,51.44398
3059,51.44398
3060,51.44398
3061,57.89938
3062,58.24094
3063,58.62441
3064,58.62441
3065,69.89192
3066,70.76265
3067,70.76265
3068,70.76265
3069,73.4914
3070,69.94113
3071,62.2724
3072,60.19336
3073,60.04789
3074,60.06593
3075,60.06593
3076,59.06022
3077,59.52074
3078,62.2724
3079,65.87036
3080,58.24094
3081,57.89938
3082,49.8807
3083,40.88169
3084,36.9595
3085,39.10911
3086,49.8807
3087,57.89938
3088,59.06022
3089,60.07362
3090,65.87036
3091,65.87036
3092,65.87036
3093,65.87036
3094,86.89114
3095,60.19336
3096,60.04789
3097,60.04789
3098,60.04789
3099,60.58743
3100,60.04789
3101,60.04789
3102,59.87861
3103,57.89938
3104,46.26752
3105,46.26752
3106,46.26752
3107,25.95361
3108,15.48439
3109,18.62115
3110,46.26752
3111,46.26752
3112,65.27079
3113,66.09646
3114,118.48865
3115,109.68918
3116,65.11227
3117,66.09646
3118,66.09646
3119,60.06593
3120,60.04789
3121,60.04789
3122,60.04789
3123,59.98269
3124,59.98269
3125,60.04789
3126,59.98269
3127,58.35295
3128,38.08818
3129,29.58594
3130,24.84353
3131,30.25818
3132,30.25818
3133,30.25818
3134,26.85149
3135,30.25818
3136,41.35695
3137,60.04789
3138,64.53367
3139,64.53596
3140,74.51299
3141,81.35491
3142,81.35491
3143,62.17176
3144,60.04789
3145,59.06022
3146,59.06022
3147,59.00781
3148,58.62441
3149,59.18745
3150,60.04789
3151,60.04789
3152,58.24094
3153,48.23056
3154,30.53958
3155,25.8582
3156,30.53958
3157,30.25818
3158,41.55292
3159,48.23056
3160,58.62441
3161,62.2724
3162,80.88218
3163,65.87036
3164,65.87036
3165,65.87036
3166,65.87036
3167,65.87036
3168,62.2724
3169,60.04789
3170,60.04789
3171,60.04789
3172,60.04789
3173,65.87036
3174,62.2724
3175,59.87861
3176,59.52074
3177,58.24094
3178,49.81076
3179,30.25818
3180,28.07674
3181,49.81076
3182,57.89938
3183,58.24094
3184,61.67562
3185,62.2724
3186,79.34716
3187,71.15823
3188,76.28209
3189,73.06383
3190,71.15823
3191,64.48736
3192,60.04789
3193,60.06593
3194,60.04789
3195,60.04789
3196,60.06593
3197,60.19336
3198,62.2724
3199,60.04789
3200,57.89938
3201,53.70116
3202,49.53386
3203,34.49207
3204,46.98515
3205,49.53386
3206,49.53386
3207,53.70116
3208,59.87861
3209,62.2724
3210,94.12294
3211,95.45298
3212,93.87378
3213,65.87036
3214,65.87036
3215,62.2724
3216,60.04789
3217,59.06022
3218,59.06022
3219,59.06022
3220,58.62441
3221,59.87861
3222,62.2724
3223,62.2724
3224,58.24094
3225,55.5605
3226,47.99124
3227,48.6879
3228,48.6879
3229,48.6879
3230,48.40435
3231,55.5605
3232,58.62441
3233,90.05776
3234,97.37579
3235,86.10075
3236,80.18055
3237,86.10075
3238,69.55414
3239,62.2724
3240,60.04789
3241,59.52074
3242,58.62441
3243,58.62441
3244,59.52074
3245,60.04789
3246,61.76359
3247,63.50205
3248,58.62441
3249,52.33737
3250,47.59927
3251,50.30723
3252,41.54289
3253,40.58364
3254,47.59927
3255,52.33737
3256,57.89938
3257,69.55414
3258,113.05054
3259,71.07044
3260,70.90887
3261,75.40208
3262,97.91564
3263,62.2724
3264,60.06593
3265,59.52074
3266,61.34945
3267,58.62441
3268,58.62441
3269,58.62441
3270,58.62441
3271,53.25177
3272,48.75049
3273,48.75049
3274,19.7345
3275,2.24087
3276,2.91528
3277,2.91528
3278,25.95361
3279,46.85104
3280,48.75049
3281,65.8615
3282,83.92078
3283,117.81012
3284,87.58684
3285,129.20514
3286,83.92078
3287,69.64355
3288,60.06593
3289,60.04789
3290,59.84007
3291,60.04789
3292,59.87861
3293,59.87861
3294,59.52074
3295,58.00081
3296,49.76082
3297,41.46569
3298,49.76082
3299,25.8582
3300,14.19948
3301,25.87607
3302,49.76082
3303,49.76082
3304,59.52074
3305,70.88808
3306,73.2472
3307,82.00657
3308,82.00657
3309,82.00657
3310,71.08688
3311,62.2724
3312,60.19336
3313,59.06022
3314,58.62441
3315,58.62441
3316,58.62441
3317,59.52074
3318,60.19336
3319,59.06022
3320,58.62441
3321,57.89938
3322,58.62441
3323,57.89938
3324,57.89938
3325,57.89938
3326,57.89938
3327,58.62441
3328,59.52074
3329,68.87484
3330,97.79749
3331,79.54706
3332,77.91581
3333,77.91581
3334,73.04668
3335,72.40022
3336,60.06593
3337,59.06022
3338,58.62441
3339,58.62441
3340,58.28705
3341,58.27489
3342,58.62441
3343,58.28662
3344,57.89938
3345,57.87542
3346,57.89938
3347,57.89938
3348,55.09225
3349,57.89938
3350,57.89938
3351,58.19712
3352,58.62441
3353,69.48203
3354,69.48203
3355,69.48203
3356,69.48203
3357,69.48203
3358,69.48203
3359,64.49159
3360,60.06593
3361,59.87861
3362,59.52074
3363,59.25363
3364,58.62441
3365,58.62441
3366,60.04789
3367,58.62441
3368,58.24094
3369,57.89938
3370,57.70395
3371,53.65846
3372,49.69998
3373,57.89938
3374,57.89938
3375,57.89938
3376,60.04789
3377,62.2724
3378,76.61666
3379,70.99997
3380,70.99997
3381,77.80418
3382,70.99997
3383,65.05043
3384,62.2724
3385,62.2724
3386,60.19336
3387,60.04789
3388,60.04789
3389,62.2724
3390,62.2724
3391,58.62441
3392,57.89938
3393,49.39272
3394,43.61988
3395,30.79538
3396,44.72528
3397,45.54845
3398,45.96339
3399,49.39272
3400,58.24094
3401,60.04789
3402,70.56103
3403,70.56103
3404,70.56103
3405,75.21507
3406,71.49839
3407,70.56103
3408,65.87036
3409,62.2724
3410,59.87861
3411,58.62441
3412,58.62441
3413,59.06022
3414,59.06022
3415,58.62441
3416,57.89938
3417,53.61496
3418,37.80183
3419,47.45248
3420,50.14214
3421,57.89938
3422,57.89938
3423,57.89938
3424,57.89938
3425,59.06022
3426,65.87036
3427,75.20453
3428,75.20453
3429,75.20453
3430,84.9602
3431,70.76265
3432,64.98231
3433,60.19336
3434,60.04789
3435,60.04789
3436,60.04789
3437,60.04789
3438,60.04789
3439,58.62441
3440,49.53386
3441,30.39963
3442,28.07674
3443,22.85266
3444,0
3445,0
3446,25.8582
3447,30.39963
3448,49.53386
3449,61.16758
3450,67.03602
3451,72.36905
3452,72.36905
3453,121.61167
3454,73.83491
3455,72.36905
3456,70.76265
3457,60.19336
3458,62.2724
3459,60.06593
3460,60.04789
3461,60.06593
3462,59.87861
3463,58.62441
3464,58.62441
3465,58.62441
3466,58.62441
3467,58.62441
3468,58.62441
3469,58.62441
3470,58.62441
3471,58.62441
3472,58.62441
3473,59.87861
3474,66.82796
3475,70.3521
3476,72.29077
3477,115.80666
3478,115.80666
3479,62.2724
3480,60.04789
3481,72.40769
3482,60.04789
3483,60.04789
3484,60.04789
3485,60.04789
3486,72.408
3487,60.6029
3488,60.04789
3489,66.36495
3490,60.04789
3491,60.04789
3492,58.62441
3493,58.62441
3494,59.06022
3495,59.06022
3496,60.04789
3497,66.36495
3498,95.87173
3499,84.37175
3500,84.37175
3501,95.87173
3502,71.47582
3503,62.2724
3504,60.04789
3505,60.04789
3506,58.27537
3507,58.27537
3508,58.27537
3509,58.27537
3510,61.26124
3511,60.19336
3512,48.98646
3513,45.57859
3514,44.71135
3515,27.69511
3516,28.07674
3517,40.50754
3518,45.57859
3519,45.57859
3520,50.80402
3521,60.19336
3522,65.11227
3523,65.11227
3524,65.11227
3525,73.35482
3526,81.6545
3527,69.91314
3528,61.76359
3529,60.19336
3530,60.04789
3531,60.19336
3532,60.04789
3533,60.04789
3534,60.04789
3535,58.30218
3536,52.55678
3537,35.34244
3538,28.07674
3539,26.33524
3540,25.95361
3541,22.78844
3542,28.07674
3543,35.34244
3544,45.71222
3545,60.14801
3546,62.2724
3547,66.76994
3548,66.76994
3549,78.03954
3550,94.69803
3551,65.47464
3552,60.04789
3553,60.06593
3554,58.62441
3555,69.02506
3556,58.62441
3557,58.76014
3558,61.80871
3559,58.62441
3560,57.89938
3561,44.35987
3562,44.35987
3563,28.07674
3564,2.91528
3565,14.97279
3566,28.07674
3567,44.35987
3568,44.35987
3569,58.62441
3570,60.19336
3571,75.21352
3572,72.88091
3573,103.43279
3574,86.78026
3575,99.95315
3576,60.19336
3577,59.52074
3578,59.52074
3579,58.62441
3580,58.62441
3581,58.62441
3582,58.62441
3583,58.09645
3584,49.15029
3585,28.07674
3586,28.07674
3587,2.10949
3588,0
3589,0
3590,25.95361
3591,28.07674
3592,38.0056
3593,58.62441
3594,60.04789
3595,60.04789
3596,60.04789
3597,98.48973
3598,80.58877
3599,60.8023
3600,60.04789
3601,73.01837
3602,60.04789
3603,60.04789
3604,59.06022
3605,58.62441
3606,58.62441
3607,56.44897
3608,42.45118
3609,42.45118
3610,2.91528
3611,0
3612,0
3613,0
3614,0
3615,2.34521
3616,42.45118
3617,58.62441
3618,60.64454
3619,60.64454
3620,60.64454
3621,75.67649
