Interval,HA_CISC
3624,58.82989
3625,56.47763
3626,62.89967
3627,58.82989
3628,73.32019
3629,71.29388
3630,58.82989
3631,48.34185
3632,27.29848
3633,4.78506
3634,8.93441
3635,18.41082
3636,20.67314
3637,24.8244
3638,19.44612
3639,24.1922
3640,52.52455
3641,60.03818
3642,73.53981
3643,71.75156
3644,95.33786
3645,91.68549
3646,71.96404
3647,59.11902
3648,58.82989
3649,70.23781
3650,64.31348
3651,60.82248
3652,62.21696
3653,68.94517
3654,80.38739
3655,64.21212
3656,38.28454
3657,45.66699
3658,27.81121
3659,26.5548
3660,26.5548
3661,29.12783
3662,38.57616
3663,49.78483
3664,60.50361
3665,62.21696
3666,68.18785
3667,71.95575
3668,77.86181
3669,91.37528
3670,76.13314
3671,75.11254
3672,68.24322
3673,66.09992
3674,62.21696
3675,62.10703
3676,62.40471
3677,76.5417
3678,79.29377
3679,64.33457
3680,62.21696
3681,62.21696
3682,62.11484
3683,62.21696
3684,62.21696
3685,60.50361
3686,62.08418
3687,58.69708
3688,61.02036
3689,64.09074
3690,91.77948
3691,79.41058
3692,96.90372
3693,107.64411
3694,85.71597
3695,70.69605
3696,67.4549
3697,67.51329
3698,67.62799
3699,67.0832
3700,66.73756
3701,80.78068
3702,79.74685
3703,86.26704
3704,62.21696
3705,59.24003
3706,60.64956
3707,53.59627
3708,3.58446
3709,53.98556
3710,59.37502
3711,58.18515
3712,62.64263
3713,65.16389
3714,81.79893
3715,82.62346
3716,77.44328
3717,96.62695
3718,84.98166
3719,81.78524
3720,65.96881
3721,71.18575
3722,66.18195
3723,63.75185
3724,62.40471
3725,66.93393
3726,65.87847
3727,63.9897
3728,64.56211
3729,62.21696
3730,62.21696
3731,61.18179
3732,60.50361
3733,60.82248
3734,62.10428
3735,62.08418
3736,62.67767
3737,78.82648
3738,82.3218
3739,80.39353
3740,79.86017
3741,97.60361
3742,88.35347
3743,68.6537
3744,62.40471
3745,62.08418
3746,64.3844
3747,64.38771
3748,66.47159
3749,70.40321
3750,66.35319
3751,65.21137
3752,62.40471
3753,58.45845
3754,59.47219
3755,60.64956
3756,62.44154
3757,61.2084
3758,60.64956
3759,61.21264
3760,63.21887
3761,81.27567
3762,92.34328
3763,84.28311
3764,87.53316
3765,83.10158
3766,77.2745
3767,70.12782
3768,62.40471
3769,60.97036
3770,64.70984
3771,64.75318
3772,65.40675
3773,64.16584
3774,62.01524
3775,48.00882
3776,47.97964
3777,54.94357
3778,56.80296
3779,53.87208
3780,47.1745
3781,54.52404
3782,60.50361
3783,60.58266
3784,69.98249
3785,76.82756
3786,88.77875
3787,82.49441
3788,81.12946
3789,88.99551
3790,83.65362
3791,78.07795
3792,62.40471
3793,64.22691
3794,68.13834
3795,69.72004
3796,67.94744
3797,65.90885
3798,62.40471
3799,52.82769
3800,31.07744
3801,28.19284
3802,26.5548
3803,60.50361
3804,52.82769
3805,49.19728
3806,56.08085
3807,52.82769
3808,59.64139
3809,62.40471
3810,77.35562
3811,81.67934
3812,79.21145
3813,84.18877
3814,85.13835
3815,63.99103
3816,60.50361
3817,60.64956
3818,62.19921
3819,62.21696
3820,68.07422
3821,73.00367
3822,66.60055
3823,74.10893
3824,62.21696
3825,60.64956
3826,61.46654
3827,65.99474
3828,63.72963
3829,61.46228
3830,60.92309
3831,60.94614
3832,62.34998
3833,65.81011
3834,85.25648
3835,84.17615
3836,80.53395
3837,84.80025
3838,81.34374
3839,76.9294
3840,64.13372
3841,63.40358
3842,66.52764
3843,68.35804
3844,70.17381
3845,66.49319
3846,68.28562
3847,74.6231
3848,63.46238
3849,62.16408
3850,74.31732
3851,69.38388
3852,86.23249
3853,64.04149
3854,63.60003
3855,63.29755
3856,65.71836
3857,81.63033
3858,80.63448
3859,81.79928
3860,74.85326
3861,70.89231
3862,83.20311
3863,71.3739
3864,63.98902
3865,66.33689
3866,66.28811
3867,65.8626
3868,67.11014
3869,65.22276
3870,63.59022
3871,66.87947
3872,69.47803
3873,61.38488
3874,61.79016
3875,63.73658
3876,65.76802
3877,60.77532
3878,61.31089
3879,62.36127
3880,75.15743
3881,66.84465
3882,83.01455
3883,88.37101
3884,77.12652
3885,88.34044
3886,85.56626
3887,70.19258
3888,66.64307
3889,62.40471
3890,66.04074
3891,65.03949
3892,62.21696
3893,62.40471
3894,82.71219
3895,4896.62127
3896,64.0459
3897,65.25886
3898,67.60606
3899,62.04644
3900,61.88885
3901,62.0295
3902,60.82248
3903,61.20453
3904,61.88567
3905,62.21696
3906,75.30318
3907,83.81955
3908,79.25577
3909,80.63171
3910,68.95357
3911,67.51304
3912,60.64956
3913,61.02969
3914,60.82248
3915,61.46048
3916,66.60055
3917,73.33372
3918,70.72037
3919,66.75976
3920,62.40471
3921,67.68285
3922,64.811
3923,64.27065
3924,62.57177
3925,60.50361
3926,60.64956
3927,61.36271
3928,60.64956
3929,64.65026
3930,86.83737
3931,97.72764
3932,97.72618
3933,80.69914
3934,85.217
3935,71.35625
3936,67.60576
3937,66.60055
3938,67.34261
3939,64.46183
3940,62.40471
3941,62.40471
3942,62.40471
3943,54.52404
3944,28.41297
3945,50.13829
3946,56.09628
3947,27.36018
3948,18.42761
3949,26.5548
3950,35.35629
3951,33.57132
3952,52.63191
3953,60.00622
3954,73.92381
3955,71.16882
3956,68.29105
3957,76.04687
3958,73.68097
3959,64.61029
3960,69.40062
3961,76.03802
3962,66.81427
3963,72.01517
3964,66.92373
3965,65.91049
3966,62.71376
3967,58.08318
3968,42.41832
3969,62.71762
3970,60.82248
3971,3791.32504
3972,2240.11129
3973,40.63811
3974,39.38348
3975,54.52404
3976,57.94971
3977,62.25797
3978,70.00741
3979,70.70241
3980,70.21344
3981,74.0363
3982,85.84797
3983,72.45862
3984,75.72006
3985,76.01341
3986,71.71259
3987,71.16735
3988,71.38677
3989,73.59634
3990,71.01931
3991,70.6831
3992,64.62137
3993,62.21696
3994,62.76942
3995,60.92972
3996,61.72233
3997,60.52365
3998,62.21696
3999,62.21696
4000,63.17112
4001,69.70066
4002,70.24213
4003,70.22651
4004,69.5171
4005,86.71195
4006,83.29466
4007,68.66411
4008,62.40471
4009,64.85052
4010,67.71585
4011,67.04701
4012,66.70566
4013,71.65119
4014,73.66564
4015,68.09797
4016,63.28297
4017,62.40471
4018,59.75222
4019,60.07643
4020,61.36667
4021,61.78856
4022,62.21696
4023,63.37453
4024,62.31035
4025,63.51087
4026,77.69052
4027,93.47226
4028,78.04579
4029,76.03244
4030,79.26334
4031,73.62549
4032,61.99
4033,62.21696
4034,62.21696
4035,62.08418
4036,62.21696
4037,66.40113
4038,2412.15246
4039,60.41597
4040,41.90466
4041,55.5876
4042,58.65286
4043,41.04177
4044,51.52006
4045,48.39354
4046,55.76796
4047,60.50361
4048,63.51399
4049,62.97195
4050,68.12078
4051,74.31989
4052,67.92436
4053,81.6335
4054,81.23599
4055,69.39166
4056,60.50361
4057,61.78155
4058,64.17635
4059,62.40471
4060,62.40471
4061,68.12008
4062,65.12041
4063,62.21696
4064,61.42516
4065,54.52404
4066,54.64364
4067,46.1769
4068,49.19728
4069,54.52404
4070,61.20389
4071,61.49016
4072,72.73029
4073,65.34691
4074,78.57116
4075,78.78601
4076,75.91993
4077,77.16076
4078,79.99401
4079,70.94852
4080,66.04758
4081,66.00077
4082,66.12923
4083,67.45129
4084,71.61431
4085,73.79266
4086,75.61485
4087,67.79094
4088,62.21696
4089,60.59425
4090,59.68212
4091,58.24047
4092,54.52404
4093,57.04208
4094,59.89836
4095,61.20659
4096,93.07857
4097,82.29828
4098,97.88955
4099,115.05789
4100,97.63567
4101,86.22299
4102,84.37999
4103,86.42733
4104,75.78391
4105,67.54039
4106,67.16072
4107,75.90131
4108,101.83127
4109,2405.41487
4110,2407.93873
4111,64.09712
4112,60.82248
4113,60.64956
4114,60.64956
4115,54.52404
4116,45.61531
4117,49.71776
4118,56.4598
4119,58.88947
4120,73.66064
4121,76.74995
4122,80.18039
4123,80.00801
4124,78.41473
4125,82.89838
4126,83.46911
4127,82.8824
4128,66.66064
4129,62.21696
4130,67.30702
4131,68.18173
4132,71.01177
4133,76.76209
4134,88.97437
4135,62.40471
4136,56.65284
4137,61.30288
4138,60.50361
4139,316.98097
4140,28.19284
4141,42.15558
4142,47.72998
4143,54.52404
4144,60.64956
4145,74.98268
4146,77.89746
4147,81.47835
4148,70.46844
4149,69.83383
4150,76.79581
4151,69.98145
4152,70.08475
4153,67.24649
4154,71.59171
4155,68.92101
4156,65.94197
4157,68.77751
4158,67.19796
4159,64.98501
4160,62.08418
4161,59.31004
4162,60.24092
4163,28.19284
4164,0
4165,52.48551
4166,55.5876
4167,57.05934
4168,73.1288
4169,79.19589
4170,89.2735
4171,195
4172,174.97693
4173,80.36758
4174,86.48923
4175,70.34907
4176,62.40471
4177,60.82248
4178,62.40471
4179,64.71505
4180,67.63256
4181,65.45944
4182,117.80744
4183,127.33957
4184,62.21696
4185,60.75218
4186,62.05775
4187,62.21696
4188,60.64956
4189,58.09922
4190,60.69671
4191,61.37479
4192,73.51148
4193,69.2408
4194,78.44615
4195,81.7185
4196,76.43644
4197,84.30563
4198,82.63084
4199,75.48108
4200,62.40471
4201,62.21696
4202,62.40471
4203,65.78876
4204,66.27777
4205,62.40471
4206,65.74934
4207,65.77109
4208,62.67987
4209,60.82248
4210,61.85823
4211,65.15904
4212,60.62578
4213,60.50361
4214,60.64956
4215,60.50361
4216,67.84119
4217,76.55655
4218,92.79435
4219,100.83243
4220,88.92558
4221,90.6341
4222,88.35248
4223,77.17915
4224,66.65746
4225,68.01656
4226,65.79098
4227,68.92223
4228,67.73983
4229,65.57032
4230,70.46449
4231,75.89746
4232,66.63588
4233,61.86531
4234,63.5159
4235,69.56239
4236,60.64956
4237,60.82248
4238,63.58659
4239,63.58638
4240,68.67739
4241,82.22039
4242,92.58128
4243,112.26172
4244,87.98209
4245,100.06056
4246,83.77943
4247,82.32202
4248,74.62948
4249,65.64839
4250,71.52653
4251,64.17217
4252,63.81582
4253,70.31891
4254,70.0988
4255,74.86646
4256,77.11065
4257,62.08832
4258,64.38539
4259,62.40471
4260,63.83704
4261,61.77846
4262,62.27425
4263,65.14727
4264,76.5007
4265,83.32836
4266,84.2035
4267,90.38119
4268,88.52877
4269,95.29016
4270,86.44936
4271,80.94178
4272,72.52368
4273,63.70317
4274,70.29294
4275,67.65
4276,71.70226
4277,71.90163
4278,66.46434
4279,63.8206
4280,64.19552
4281,62.51968
4282,74.8982
4283,69.59368
4284,60.82248
4285,60.64956
4286,61.23593
4287,62.7488
4288,64.23418
4289,76.48665
4290,84.15554
4291,82.58041
4292,79.6232
4293,86.03085
4294,84.59858
4295,78.24261
4296,68.10025
4297,62.21696
4298,62.40471
4299,69.32218
4300,71.71649
4301,72.56479
4302,70.75746
4303,62.40471
4304,63.88962
4305,63.01433
4306,65.34095
4307,61.83205
4308,65.95132
4309,65.96101
4310,64.53665
4311,74.21311
4312,195
4313,81.76427
4314,98.77241
4315,101.48856
4316,98.21642
4317,105.6126
4318,92.4773
4319,82.07007
4320,75.91692
4321,67.69154
4322,70.66623
4323,70.7417
4324,69.1785
4325,70.67059
4326,74.43537
4327,66.68601
4328,66.21424
4329,64.00887
4330,65.79314
4331,75.62341
4332,67.96342
4333,67.4728
4334,79.81506
4335,90.55772
4336,83.34632
4337,89.52681
4338,121.61333
4339,84.28592
4340,97.49784
4341,96.24093
4342,83.95227
4343,82.6504
4344,75.57054
4345,67.29861
4346,64.17863
4347,62.40471
4348,62.63737
4349,65.26393
4350,68.85858
4351,71.74711
4352,79.64355
4353,70.97722
4354,75.03814
4355,84.25484
4356,154.86426
4357,78.49269
4358,84.57298
4359,85.94349
4360,96.65296
4361,129.66293
4362,195
4363,195
4364,102.64101
4365,96.24093
4366,83.95227
4367,82.6504
4368,75.57054
4369,67.02024
4370,61.1164
4371,60.14359
4372,61.50169
4373,64.35075
4374,61.61799
4375,62.47418
4376,73.68394
4377,62.05733
4378,63.05074
4379,62.64424
4380,62.98948
4381,61.83643
4382,65.01117
4383,82.92597
4384,78.52609
4385,78.93585
4386,96.16897
4387,89.61449
4388,94.46146
4389,99.45801
4390,87.89056
4391,81.37101
4392,72.32285
4393,68.66745
4394,74.24944
4395,68.04752
4396,65.34737
4397,72.73902
4398,72.70263
4399,4663.2885
4400,4490.73554
4401,61.02335
4402,61.34944
4403,61.70718
4404,59.20405
4405,60.35017
4406,60.73342
4407,62.68424
4408,195
4409,81.03599
4410,91.9519
4411,98.92529
4412,93.7883
4413,96.28846
4414,84.23846
4415,80.82483
4416,73.74694
4417,73.17596
4418,69.38322
4419,65.29016
4420,66.5835
4421,73.76183
4422,71.67188
4423,69.12707
4424,69.09494
4425,63.72369
4426,62.08341
4427,65.55375
4428,65.18741
4429,60.91661
4430,64.53994
4431,65.47549
4432,81.45553
4433,79.15153
4434,97.29941
4435,94.28441
4436,81.75618
4437,87.31248
4438,82.24183
4439,79.38096
4440,64.66395
4441,65.73989
4442,65.83152
4443,63.89566
4444,64.37565
4445,63.10927
4446,63.33805
4447,63.89859
4448,60.73342
4449,48.90197
4450,50.49395
4451,52.49613
4452,56.64664
4453,60.27324
4454,60.1362
4455,61.98403
4456,64.99504
4457,73.51718
4458,80.91748
4459,81.7966
4460,81.57824
4461,78.99165
4462,82.31601
4463,66.7624
4464,63.94288
4465,64.60861
4466,64.18432
4467,62.69839
4468,64.53062
4469,65.05356
4470,61.57488
4471,60.09707
4472,54.26493
4473,55.25234
4474,54.26493
4475,3594.03825
4476,3700.88642
4477,55.09487
4478,57.39033
4479,59.8717
4480,69.77682
4481,72.26788
4482,74.31633
4483,83.62645
4484,74.11188
4485,81.70602
4486,78.27985
4487,73.988
4488,63.50615
4489,68.07265
4490,67.10217
4491,67.1621
4492,67.34443
4493,69.10995
4494,73.53873
4495,73.87848
4496,4465.8109
4497,60.95964
4498,61.49387
4499,62.42323
4500,64.6019
4501,63.5352
4502,63.48658
4503,63.35069
4504,71.46245
4505,72.27698
4506,81.91437
4507,81.74997
4508,72.26831
4509,80.75091
4510,82.39845
4511,71.66139
4512,66.39241
4513,64.05949
4514,64.98235
4515,63.90147
4516,62.84194
4517,63.1337
4518,63.44134
4519,61.06061
4520,57.95993
4521,59.00607
4522,55.25234
4523,343.1118
4524,59.3169
4525,54.90409
4526,55.98825
4527,58.05103
4528,61.0958
4529,63.76726
4530,71.99709
4531,85.86525
4532,76.62451
4533,79.37573
4534,70.66343
4535,64.01099
4536,64.19038
4537,62.56267
4538,62.50441
4539,62.71737
4540,66.27551
4541,67.31173
4542,76.03557
4543,63.42443
4544,63.22589
4545,62.07235
4546,60.91661
4547,60.73342
4548,60.73342
4549,60.86225
4550,62.42123
4551,65.41336
4552,71.9152
4553,80.2087
4554,101.22306
4555,99.27243
4556,95.87368
4557,76.29264
4558,83.02023
4559,73.58665
4560,69.13219
4561,68.18846
4562,67.43314
4563,64.69207
4564,65.46927
4565,66.4508
4566,4896.66945
4567,66.60352
4568,61.76903
4569,60.73342
4570,60.91661
4571,60.70089
4572,59.91953
4573,59.6925
4574,60.09974
4575,65.00806
4576,71.67339
4577,76.06511
4578,91.4991
4579,89.3288
4580,88.78154
4581,88.07235
4582,83.27355
4583,71.42818
4584,62.81178
4585,61.4908
4586,60.91661
4587,60.60413
4588,63.08033
4589,65.69653
4590,66.13623
4591,63.7213
4592,63.66849
4593,61.09631
4594,60.91661
4595,60.25332
4596,60.74447
4597,60.28241
4598,60.5576
4599,62.6277
4600,72.29416
4601,76.52564
4602,94.32031
4603,126.37836
4604,112.35915
4605,85.14105
4606,84.79687
4607,76.08116
4608,72.35651
4609,68.79096
4610,69.64208
4611,69.23303
4612,69.56117
4613,67.81319
4614,66.57626
4615,62.80893
4616,60.54681
4617,60.61739
4618,193.25821
4619,358.53707
4620,59.00607
4621,59.3169
4622,60.73342
4623,60.25542
4624,69.89509
4625,69.73353
4626,84.4237
4627,89.02939
4628,81.74609
4629,81.44199
4630,91.18464
4631,74.41777
4632,69.38262
4633,67.11631
4634,68.31512
4635,67.26673
4636,66.72834
4637,66.75725
4638,63.94795
4639,61.23219
4640,60.73342
4641,61.19726
4642,59.95512
4643,59.3169
4644,59.00607
4645,58.74505
4646,59.74447
4647,62.4314
4648,71.56846
4649,75.36923
4650,82.17385
4651,82.20647
4652,81.43581
4653,89.86418
4654,81.73036
4655,73.72517
4656,62.83389
4657,64.56014
4658,63.85475
4659,62.27082
4660,60.73342
4661,61.67164
4662,2416.73874
4663,66.71501
4664,4060.91649
4665,60.73342
4666,60.48247
4667,60.31885
4668,60.58228
4669,59.5902
4670,59.20405
4671,59.18248
4672,65.68979
4673,74.2291
4674,99.72662
4675,114.31811
4676,96.78685
4677,92.26199
4678,81.22296
4679,61.70977
4680,60.91661
4681,62.15938
4682,60.91661
4683,60.73342
4684,61.58413
4685,64.27738
4686,65.18187
4687,62.64314
4688,60.73342
4689,58.33249
4690,59.20405
4691,59.3169
4692,60.88391
4693,60.29694
4694,60.4544
4695,64.17805
4696,67.55138
4697,73.53703
4698,99.28172
4699,105.67852
4700,82.83216
4701,78.32212
4702,74.55412
4703,73.334
4704,61.6288
4705,60.91661
4706,60.27268
4707,60.73342
4708,60.91661
4709,62.74418
4710,63.67373
4711,60.83798
4712,60.91661
4713,60.27291
4714,59.44922
4715,59.20405
4716,60.73342
4717,60.73342
4718,60.03022
4719,61.14307
4720,63.90016
4721,75.53433
4722,84.99592
4723,90.48888
4724,82.25883
4725,91.07678
4726,83.25862
4727,65.48655
4728,60.91661
4729,61.10813
4730,62.90167
4731,61.59114
4732,60.54681
4733,60.91661
4734,74.83447
4735,64.13176
4736,60.73342
4737,60.23488
4738,60.73342
4739,63.70393
4740,63.58612
4741,59.99066
4742,60.29707
4743,65.88751
4744,138.50839
4745,75.10024
4746,79.25366
4747,79.14878
4748,78.63282
4749,82.37857
4750,78.67452
4751,66.51515
4752,64.56192
4753,66.04108
4754,73.58125
4755,71.39793
4756,66.05421
4757,73.64203
4758,71.6346
4759,62.21009
4760,61.84182
4761,60.91661
4762,61.92685
4763,63.00923
4764,62.40413
4765,60.91661
4766,61.96019
4767,63.83434
4768,65.61405
4769,75.6933
4770,90.32281
4771,93.39044
4772,94.46566
4773,81.40274
4774,83.67026
4775,78.69556
4776,67.58561
4777,64.03981
4778,64.04008
4779,66.41727
4780,66.96628
4781,68.82184
4782,68.93121
4783,62.97168
4784,4862.82656
4785,60.73342
4786,60.16395
4787,60.1609
4788,60.54994
4789,60.73342
4790,60.73342
4791,64.55493
4792,73.23562
4793,81.1093
4794,91.00933
4795,138.4508
4796,100.43083
4797,101.28893
4798,86.20582
4799,75.617
4800,70.07743
4801,64.87842
4802,72.22096
4803,67.05037
4804,70.04339
4805,67.71434
4806,65.79243
4807,66.42087
4808,61.26651
4809,60.73342
4810,60.73342
4811,60.88751
4812,60.91661
4813,60.91661
4814,60.24496
4815,59.20405
4816,75.86114
4817,77.55211
4818,89.03938
4819,89.57784
4820,82.41227
4821,83.53672
4822,83.11408
4823,79.65134
4824,74.90722
4825,75.36537
4826,74.5574
4827,66.20909
4828,69.45913
4829,73.55964
4830,69.12335
4831,69.59755
4832,73.13239
4833,69.71981
4834,68.69273
4835,68.63791
4836,68.90229
4837,64.63388
4838,63.5885
4839,67.70982
4840,70.88049
4841,79.8111
4842,93.06299
4843,98.08707
4844,84.35582
4845,83.31385
4846,79.22398
4847,75.30887
4848,69.48046
4849,68.10846
4850,64.5028
4851,66.10049
4852,69.18499
4853,67.32584
4854,68.73031
4855,70.19361
4856,72.45985
4857,66.90173
4858,68.84339
4859,72.63872
4860,67.19858
4861,63.2574
4862,72.21071
4863,75.99381
4864,82.65078
4865,79.43676
4866,86.56575
4867,82.92105
4868,76.73442
4869,88.02732
4870,85.06193
4871,77.45458
4872,73.74901
4873,69.33948
4874,69.37238
4875,73.24704
4876,73.59841
4877,73.98111
4878,73.29656
4879,73.04021
4880,72.99241
4881,66.75424
4882,65.79679
4883,62.4453
4884,68.72843
4885,61.83813
4886,60.73342
4887,64.27234
4888,72.58454
4889,77.87421
4890,99.13093
4891,95.88437
4892,90.46029
4893,101.29104
4894,82.84098
4895,78.6162
4896,75.26978
4897,75.10751
4898,66.92447
4899,66.77598
4900,68.88651
4901,68.88036
4902,72.33279
4903,72.43779
4904,71.93483
4905,64.42091
4906,65.42525
4907,61.41757
4908,60.91661
4909,62.1625
4910,62.19332
4911,69.03064
4912,195
4913,78.39125
4914,80.70251
4915,81.02597
4916,81.98832
4917,87.99698
4918,82.1969
4919,79.24727
4920,72.36317
4921,71.28172
4922,75.22642
4923,75.70789
4924,74.24038
4925,73.61456
4926,73.42539
4927,74.833
4928,75.93521
4929,72.9727
4930,68.83922
4931,68.53443
4932,68.6009
4933,65.34424
4934,68.1245
4935,71.98288
4936,195
4937,89.10941
4938,119.64014
4939,161.14311
4940,99.20262
4941,99.49322
4942,98.46592
4943,83.79564
4944,79.02348
4945,74.43447
4946,78.01888
4947,74.0127
4948,73.6047
4949,76.53971
4950,73.7217
4951,69.34705
4952,76.7344
4953,66.5835
4954,65.79483
4955,66.88536
4956,69.25913
4957,62.16301
4958,64.34746
4959,74.51055
4960,95.15829
4961,88.23586
4962,106.03852
4963,100.52263
4964,85.46482
4965,87.25714
4966,100.59509
4967,85.83253
4968,80.80962
4969,77.76015
4970,76.20987
4971,75.69696
4972,76.52648
4973,77.01059
4974,73.41575
4975,65.98112
4976,68.98609
4977,64.17767
4978,66.33056
4979,69.04794
4980,66.71445
4981,63.64558
4982,65.6536
4983,65.11005
4984,69.54259
4985,81.67323
4986,97.82387
4987,96.47533
4988,89.26029
4989,101.33584
4990,98.32514
4991,79.38705
4992,81.40277
4993,77.46544
4994,78.9541
4995,76.68603
4996,76.41279
4997,73.96261
4998,73.44894
4999,79.0756
5000,72.39388
5001,67.09209
5002,67.69818
5003,67.47421
5004,68.48679
5005,68.58095
5006,72.49653
5007,75.36685
5008,78.50476
5009,95.18024
5010,195
5011,127.45819
5012,103.82199
5013,106.23843
5014,104.51846
5015,82.38164
5016,78.24008
5017,81.2889
5018,70.17739
5019,66.27779
5020,66.55882
5021,67.80185
5022,73.32084
5023,73.13538
5024,77.14664
5025,70.16118
5026,68.08452
5027,66.31782
5028,68.95699
5029,67.7966
5030,65.58354
5031,77.52523
5032,81.30861
5033,86.73903
5034,104.76896
5035,111.5256
5036,106.3235
5037,105.72643
5038,92.92695
5039,79.50127
5040,75.93601
5041,69.5846
5042,70.68765
5043,68.58191
5044,68.36398
5045,68.25269
5046,70.01346
5047,73.60723
5048,75.94632
5049,65.20231
5050,68.26888
5051,67.79686
5052,63.8932
5053,62.20768
5054,66.96562
5055,72.84463
5056,72.8096
5057,86.58597
5058,150.59967
5059,116.992
5060,110.44067
5061,93.13524
5062,86.16105
5063,76.51022
5064,73.39054
5065,64.85904
5066,68.49014
5067,69.58357
5068,71.27973
5069,68.27088
5070,73.44156
5071,72.66813
5072,73.80963
5073,64.8229
5074,65.64014
5075,67.9026
5076,68.65012
5077,63.92377
5078,62.9862
5079,67.97928
5080,74.48988
5081,77.28869
5082,84.81135
5083,81.3049
5084,81.34985
5085,91.91531
5086,84.64912
5087,78.83302
5088,73.06104
5089,70.02972
5090,69.45614
5091,69.19492
5092,66.9335
5093,63.57915
5094,63.65014
5095,72.44181
5096,640.7433
5097,59.47298
5098,59.1153
5099,59.55246
5100,62.26649
5101,60.61572
5102,60.02084
5103,59.88
5104,63.39418
5105,78.56906
5106,83.86921
5107,80.10999
5108,73.4745
5109,82.54024
5110,83.46456
5111,75.4095
5112,62.23156
5113,79.72616
5114,71.84222
5115,69.24136
5116,72.79588
5117,72.73739
5118,72.78695
5119,72.25691
5120,72.19004
5121,67.42807
5122,67.87954
5123,68.13469
5124,65.84807
5125,67.26238
5126,71.08639
5127,71.44884
5128,66.35265
5129,81.27297
5130,95.06499
5131,83.66681
5132,90.10136
5133,83.98553
5134,86.02163
5135,75.55653
5136,68.71441
5137,66.52526
5138,63.00645
5139,63.58668
5140,61.91668
5141,60.88534
5142,61.07347
5143,63.82241
5144,64.66207
5145,61.23275
5146,58.82244
5147,63.63884
5148,58.59212
5149,57.9899
5150,56.95097
5151,57.66195
5152,58.3427
5153,63.94035
5154,69.99228
5155,71.91539
5156,67.323
5157,75.2184
5158,94.54019
5159,74.27414
5160,64.26497
5161,64.13229
5162,71.60332
5163,71.6281
5164,71.94261
5165,72.18805
5166,76.2361
5167,67.69634
5168,89.0849
5169,68.29164
5170,70.78144
5171,71.70712
5172,82.4144
5173,69.48613
5174,62.09986
5175,62.4763
5176,73.07701
5177,75.12511
5178,93.92872
5179,80.30612
5180,87.90656
5181,86.27579
5182,91.33396
5183,80.68325
5184,73.35484
5185,70.40951
5186,70.73413
5187,68.76938
5188,71.17774
5189,72.91072
5190,76.84858
5191,73.21194
5192,81.26747
5193,65.32536
5194,66.32492
5195,65.69102
5196,63.21172
5197,63.50641
5198,62.64127
5199,61.57215
5200,66.75532
5201,69.82506
5202,81.88435
5203,80.20649
5204,80.10969
5205,97.585
5206,87.07883
5207,80.83327
5208,64.90221
5209,66.89847
5210,64.39278
5211,63.5481
5212,64.4042
5213,64.96227
5214,74.05629
5215,63.25122
5216,182.36016
5217,64.78143
5218,64.67451
5219,66.63482
5220,69.97532
5221,64.8412
5222,65.37618
5223,68.43292
5224,101.75147
5225,76.70307
5226,85.82046
5227,98.04423
5228,89.22895
5229,95.45443
5230,97.25581
5231,79.35108
5232,72.6838
5233,72.48115
5234,72.62306
5235,77.95271
5236,72.67294
5237,79.03354
5238,86.26728
5239,80.94506
5240,97.73022
5241,73.30078
5242,69.55357
5243,71.59099
5244,76.55798
5245,3794.19273
5246,397.41344
5247,397.73234
5248,395.18461
5249,75.53859
5250,85.54957
5251,80.25022
5252,81.39266
5253,105.97277
5254,92.3068
5255,81.12028
5256,73.23675
5257,73.12779
5258,72.73003
5259,73.75387
5260,72.74132
5261,74.58391
5262,77.15042
5263,79.33196
5264,94.36769
5265,69.56945
5266,70.50756
5267,70.61807
5268,70.71697
5269,67.21632
5270,65.45058
5271,66.62971
5272,67.25527
5273,75.29293
5274,79.26426
5275,89.91154
5276,91.09329
5277,97.32544
5278,93.63359
5279,79.00948
5280,76.3588
5281,77.86302
5282,75.90315
5283,74.06048
5284,72.32793
5285,72.42501
5286,72.21467
5287,69.00964
5288,64.10887
5289,60.517
5290,59.77348
5291,59.55474
5292,59.95372
5293,59.95372
5294,60.77512
5295,62.48047
5296,70.00964
5297,76.66763
5298,79.86531
5299,79.77026
5300,78.89432
5301,104.28112
5302,80.9584
5303,79.4034
5304,69.92702
5305,72.42291
5306,72.52867
5307,71.51942
5308,70.28505
5309,72.32172
5310,69.1411
5311,63.46772
5312,66.52307
5313,59.55203
5314,58.26872
5315,59.04261
5316,58.3427
5317,58.90685
5318,59.19956
5319,59.95372
5320,63.37301
5321,72.66364
5322,79.55138
5323,80.97125
5324,79.08018
5325,86.75836
5326,85.75616
5327,79.04524
5328,69.1185
5329,70.6888
5330,72.73876
5331,71.35589
5332,70.208
5333,70.94035
5334,71.8055
5335,70.75664
5336,98.25953
5337,73.01603
5338,72.46537
5339,73.09497
5340,75.77967
5341,67.51015
5342,64.37675
5343,63.03764
5344,71.57036
5345,77.33763
5346,92.39183
5347,90.80063
5348,84.91906
5349,96.97252
5350,98.11887
5351,78.20472
5352,73.18098
5353,64.75271
5354,67.03453
5355,66.85774
5356,68.91556
5357,72.79708
5358,73.90803
5359,73.77779
5360,4491.75562
5361,61.52886
5362,61.74147
5363,61.47804
5364,60.96914
5365,60.02437
5366,64.58613
5367,69.60258
5368,187.34585
5369,79.56249
5370,99.79273
5371,83.36352
5372,81.47953
5373,105.55685
5374,93.41768
