Run on a MSNT machine on 06/30/18 22:14:42.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),       200.00
Renewable Penetration for Input (%),         0.00
hydrogen use,         1.00

actual operating profit, 453503213.14
total electricity input (MWh),    788406.31
total electricity output (MWh),         0.00
output to input ratio,         0.00
input capacity factor,         0.90
output capacity factor,         0.00
average regup (MW),         0.00
average regdn (MW),         0.00
average spinres (MW),         0.00
average nonspinres (MW),         0.00
number of input power system starts,      8760.00
number of output power system starts,      8760.00
arbitrage revenue ($),-72252870.04
regup revenue ($),         0.00
regdn revenue ($),         0.00
spinres revenue ($),         0.00
nonspinres revenue ($),         0.00
hydrogen revenue ($),  87116718.96
REC revenue ($), 511753360.10
LCFS revenue ($),  13099733.35
startup costs ($),         0.00

Interval, In Pwr (MW), Out Pwr (MW), Storage Lvl (MW-h), In Reg Up (MW), Out Reg Up (MW), In Reg Dn (MW), Out Reg Dn (MW), In Spin (MW), Out Spin (MW), In Nonspin (MW), Out Nonspin (MW), H2 Out (kg), Non-Ren In (MW), Ren In (MW), Ren Sold (MW), Curt (MW)
     8028.00,       90.88,        0.00,        6.45,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      181.32,      181.32,        0.00
     8029.00,       90.88,        0.00,        6.99,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      178.56,      178.56,        0.00
     8030.00,       90.88,        0.00,        7.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      161.17,      161.17,        0.00
     8031.00,       90.88,        0.00,        8.06,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      129.62,      129.62,        0.00
     8032.00,       90.88,        0.00,        8.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       80.64,       80.64,        0.00
     8033.00,       90.88,        0.00,        9.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       14.13,       14.13,        0.00
     8034.00,       90.88,        0.00,        9.68,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8035.00,       90.88,        0.00,       10.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8036.00,       90.88,        0.00,       10.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8037.00,       90.88,        0.00,       11.29,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8038.00,       90.88,        0.00,       11.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8039.00,       90.88,        0.00,       12.37,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8040.00,       90.88,        0.00,       12.90,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8041.00,       90.88,        0.00,       13.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8042.00,       90.88,        0.00,       13.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8043.00,       90.88,        0.00,       14.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8044.00,       90.88,        0.00,       15.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8045.00,       90.88,        0.00,       15.59,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8046.00,       90.88,        0.00,       16.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8047.00,       90.88,        0.00,       16.67,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8048.00,       90.88,        0.00,       17.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       26.77,       26.77,        0.00
     8049.00,       90.88,        0.00,       17.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       92.84,       92.84,        0.00
     8050.00,       90.88,        0.00,       18.28,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      142.13,      142.13,        0.00
     8051.00,       90.88,        0.00,       18.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      170.99,      170.99,        0.00
     8052.00,       90.88,        0.00,       19.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      185.67,      185.67,        0.00
     8053.00,       90.88,        0.00,       19.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      183.84,      183.84,        0.00
     8054.00,       90.88,        0.00,       20.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      166.71,      166.71,        0.00
     8055.00,       90.88,        0.00,       20.97,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      132.63,      132.63,        0.00
     8056.00,       90.88,        0.00,       21.51,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       81.86,       81.86,        0.00
     8057.00,       90.88,        0.00,       22.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       14.26,       14.26,        0.00
     8058.00,       90.88,        0.00,       22.58,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8059.00,       90.88,        0.00,       23.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8060.00,       90.88,        0.00,       23.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8061.00,       90.88,        0.00,       24.19,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8062.00,       90.88,        0.00,       24.73,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8063.00,       90.88,        0.00,       25.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8064.00,       90.88,        0.00,       25.81,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8065.00,       90.88,        0.00,       26.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8066.00,       90.88,        0.00,       26.88,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8067.00,       90.88,        0.00,       27.42,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8068.00,       90.88,        0.00,       27.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8069.00,       90.88,        0.00,       28.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8070.00,       90.88,        0.00,       29.03,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8071.00,       90.88,        0.00,       29.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8072.00,       90.88,        0.00,       30.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       23.72,       23.72,        0.00
     8073.00,       90.88,        0.00,       30.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       88.18,       88.18,        0.00
     8074.00,       90.88,        0.00,       31.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      136.49,      136.49,        0.00
     8075.00,       90.88,        0.00,       31.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      165.66,      165.66,        0.00
     8076.00,       90.88,        0.00,       32.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      179.33,      179.33,        0.00
     8077.00,       90.88,        0.00,       32.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      177.73,      177.73,        0.00
     8078.00,       90.88,        0.00,       33.33,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      160.68,      160.68,        0.00
     8079.00,       90.88,        0.00,       33.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      126.95,      126.95,        0.00
     8080.00,       90.88,        0.00,       34.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       78.63,       78.63,        0.00
     8081.00,       90.88,        0.00,       34.95,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       13.53,       13.53,        0.00
     8082.00,       90.88,        0.00,       35.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8083.00,       90.88,        0.00,       36.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8084.00,       90.88,        0.00,       36.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8085.00,       90.88,        0.00,       37.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8086.00,       90.88,        0.00,       37.63,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8087.00,       90.88,        0.00,       38.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8088.00,       90.88,        0.00,       38.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8089.00,       90.88,        0.00,       39.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8090.00,       90.88,        0.00,       39.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8091.00,       90.88,        0.00,       40.32,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8092.00,       90.88,        0.00,       40.86,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8093.00,       90.88,        0.00,       41.40,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8094.00,       90.88,        0.00,       41.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8095.00,       90.88,        0.00,       42.47,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8096.00,       90.88,        0.00,       43.01,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        3.54,        3.54,        0.00
     8097.00,       90.88,        0.00,       43.55,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       46.96,       46.96,        0.00
     8098.00,       90.88,        0.00,       44.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       77.34,       77.34,        0.00
     8099.00,       90.88,        0.00,       44.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      156.83,      156.83,        0.00
     8100.00,       90.88,        0.00,       45.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      110.26,      110.26,        0.00
     8101.00,       90.88,        0.00,       45.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      138.88,      138.88,        0.00
     8102.00,       90.88,        0.00,       46.24,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      111.71,      111.71,        0.00
     8103.00,       90.88,        0.00,       46.77,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       96.49,       96.49,        0.00
     8104.00,       90.88,        0.00,       47.31,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       56.52,       56.52,        0.00
     8105.00,       90.88,        0.00,       47.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        2.51,        2.51,        0.00
     8106.00,       90.88,        0.00,       48.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8107.00,       90.88,        0.00,       48.92,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8108.00,       90.88,        0.00,       49.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8109.00,       90.88,        0.00,       50.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8110.00,       90.88,        0.00,       50.54,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8111.00,       90.88,        0.00,       51.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8112.00,       90.88,        0.00,       51.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8113.00,       90.88,        0.00,       52.15,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8114.00,       90.88,        0.00,       52.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8115.00,       90.88,        0.00,       53.23,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8116.00,       90.88,        0.00,       53.76,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8117.00,       90.88,        0.00,       54.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8118.00,       90.88,        0.00,       54.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8119.00,       90.88,        0.00,       55.38,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8120.00,       90.88,        0.00,       55.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        3.91,        3.91,        0.00
     8121.00,       90.88,        0.00,       56.45,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       61.84,       61.84,        0.00
     8122.00,       90.88,        0.00,       56.99,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      111.16,      111.16,        0.00
     8123.00,       90.88,        0.00,       57.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      107.77,      107.77,        0.00
     8124.00,       90.88,        0.00,       58.06,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       97.92,       97.92,        0.00
     8125.00,       90.88,        0.00,       58.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      111.72,      111.72,        0.00
     8126.00,       90.88,        0.00,       59.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       83.72,       83.72,        0.00
     8127.00,       90.88,        0.00,       59.68,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       53.84,       53.84,        0.00
     8128.00,       90.88,        0.00,       60.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       29.93,       29.93,        0.00
     8129.00,       90.88,        0.00,       60.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        1.46,        1.46,        0.00
     8130.00,       90.88,        0.00,       61.29,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8131.00,       90.88,        0.00,       61.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8132.00,       90.88,        0.00,       62.37,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8133.00,       90.88,        0.00,       62.90,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8134.00,       90.88,        0.00,       63.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8135.00,       90.88,        0.00,       63.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8136.00,       90.88,        0.00,       64.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8137.00,       90.88,        0.00,       65.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8138.00,       90.88,        0.00,       65.59,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8139.00,       90.88,        0.00,       66.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8140.00,       90.88,        0.00,       66.67,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8141.00,       90.88,        0.00,       67.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8142.00,       90.88,        0.00,       67.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8143.00,       90.88,        0.00,       68.28,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8144.00,       90.88,        0.00,       68.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       20.75,       20.75,        0.00
     8145.00,       90.88,        0.00,       69.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       86.81,       86.81,        0.00
     8146.00,       90.88,        0.00,       69.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      116.14,      116.14,        0.00
     8147.00,       90.88,        0.00,       70.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      140.72,      140.72,        0.00
     8148.00,       90.88,        0.00,       70.97,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      114.18,      114.18,        0.00
     8149.00,       90.88,        0.00,       71.51,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      142.57,      142.57,        0.00
     8150.00,       90.88,        0.00,       72.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      165.66,      165.66,        0.00
     8151.00,       90.88,        0.00,       72.58,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,      131.45,      131.45,        0.00
     8152.00,       90.88,        0.00,       73.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       80.42,       80.42,        0.00
     8153.00,       90.88,        0.00,       73.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       12.08,       12.08,        0.00
     8154.00,       90.88,        0.00,       74.19,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8155.00,       90.88,        0.00,       74.73,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8156.00,       90.88,        0.00,       75.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8157.00,       90.88,        0.00,       75.81,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8158.00,       90.88,        0.00,       76.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8159.00,       90.88,        0.00,       76.88,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8160.00,       90.88,        0.00,       77.42,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8161.00,       90.88,        0.00,       77.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8162.00,       90.88,        0.00,       78.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8163.00,       90.88,        0.00,       79.03,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8164.00,       90.88,        0.00,       79.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8165.00,       90.88,        0.00,       80.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8166.00,       90.88,        0.00,       80.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8167.00,       90.88,        0.00,       81.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8168.00,       90.88,        0.00,       81.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        2.88,        2.88,        0.00
     8169.00,       90.88,        0.00,       82.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       53.97,       53.97,        0.00
     8170.00,       90.88,        0.00,       82.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       88.05,       88.05,        0.00
     8171.00,       90.88,        0.00,       83.33,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        9.81,        9.81,        0.00
     8172.00,       90.88,        0.00,       83.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       81.53,       81.53,        0.00
     8173.00,       90.88,        0.00,       84.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        5.65,        5.65,        0.00
     8174.00,       90.88,        0.00,       84.95,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.49,        0.49,        0.00
     8175.00,       90.88,        0.00,       85.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       38.20,       38.20,        0.00
     8176.00,       90.88,        0.00,       86.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,       17.56,       17.56,        0.00
     8177.00,       90.88,        0.00,       86.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.80,        0.80,        0.00
     8178.00,       90.88,        0.00,       87.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8179.00,       90.88,        0.00,       87.63,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8180.00,       90.88,        0.00,       88.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
     8181.00,       90.88,        0.00,       88.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       90.88,        0.00,        0.00,        0.00
