Run on a MSNT machine on 06/30/18 23:42:09.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),         0.00
Renewable Penetration for Input (%),         0.00
hydrogen use,         1.00

actual operating profit, -77330734.78
total electricity input (MWh),    788406.31
total electricity output (MWh),         0.00
output to input ratio,         0.00
input capacity factor,         0.90
output capacity factor,         0.00
average regup (MW),         0.00
average regdn (MW),         0.00
average spinres (MW),         0.00
average nonspinres (MW),         0.00
number of input power system starts,      8760.00
number of output power system starts,      8760.00
arbitrage revenue ($),-72252870.04
regup revenue ($),         0.00
regdn revenue ($),         0.00
spinres revenue ($),         0.00
nonspinres revenue ($),         0.00
hydrogen revenue ($),  43558359.48
REC revenue ($),         0.00
LCFS revenue ($),  13099733.35
startup costs ($),         0.00

Interval, In Pwr (MW), Out Pwr (MW), Storage Lvl (MW-h), In Reg Up (MW), Out Reg Up (MW), In Reg Dn (MW), Out Reg Dn (MW), In Spin (MW), Out Spin (MW), In Nonspin (MW), Out Nonspin (MW), H2 Out (kg), Non-Ren In (MW), Ren In (MW), Ren Sold (MW), Curt (MW)
     7705.00,       89.92,        0.00,       15.90,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7706.00,       89.92,        0.00,       15.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7707.00,       89.92,        0.00,       15.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7708.00,       89.92,        0.00,       15.75,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7709.00,       89.92,        0.00,       15.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7710.00,       89.92,        0.00,       15.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7711.00,       89.92,        0.00,       15.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7712.00,       89.92,        0.00,       15.55,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7713.00,       89.92,        0.00,       15.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7714.00,       89.92,        0.00,       15.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7715.00,       89.92,        0.00,       15.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7716.00,       89.92,        0.00,       15.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7717.00,       89.92,        0.00,       15.29,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7718.00,       89.92,        0.00,       15.24,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7719.00,       89.92,        0.00,       15.19,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7720.00,       89.92,        0.00,       15.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7721.00,       89.92,        0.00,       15.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7722.00,       89.92,        0.00,       15.03,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7723.00,       89.92,        0.00,       14.98,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7724.00,       89.92,        0.00,       14.93,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7725.00,       89.92,        0.00,       14.88,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7726.00,       89.92,        0.00,       14.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7727.00,       89.92,        0.00,       14.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7728.00,       89.92,        0.00,       14.73,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7729.00,       89.92,        0.00,       14.68,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7730.00,       89.92,        0.00,       14.62,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7731.00,       89.92,        0.00,       14.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7732.00,       89.92,        0.00,       14.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7733.00,       89.92,        0.00,       14.47,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7734.00,       89.92,        0.00,       14.42,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7735.00,       89.92,        0.00,       14.37,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7736.00,       89.92,        0.00,       14.32,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7737.00,       89.92,        0.00,       14.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7738.00,       89.92,        0.00,       14.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7739.00,       89.92,        0.00,       14.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7740.00,       89.92,        0.00,       14.11,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7741.00,       89.92,        0.00,       14.06,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7742.00,       89.92,        0.00,       14.01,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7743.00,       89.92,        0.00,       13.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7744.00,       89.92,        0.00,       13.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7745.00,       89.92,        0.00,       13.86,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7746.00,       89.92,        0.00,       13.81,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7747.00,       89.92,        0.00,       13.76,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7748.00,       89.92,        0.00,       13.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7749.00,       89.92,        0.00,       13.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7750.00,       89.92,        0.00,       13.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7751.00,       89.92,        0.00,       13.55,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7752.00,       89.92,        0.00,       13.50,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7753.00,       89.92,        0.00,       13.45,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7754.00,       89.92,        0.00,       13.40,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7755.00,       89.92,        0.00,       13.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7756.00,       89.92,        0.00,       13.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7757.00,       89.92,        0.00,       13.24,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7758.00,       89.92,        0.00,       13.19,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7759.00,       89.92,        0.00,       13.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7760.00,       89.92,        0.00,       13.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7761.00,       89.92,        0.00,       13.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7762.00,       89.92,        0.00,       12.99,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7763.00,       89.92,        0.00,       12.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7764.00,       89.92,        0.00,       12.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7765.00,       89.92,        0.00,       12.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7766.00,       89.92,        0.00,       12.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7767.00,       89.92,        0.00,       12.73,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7768.00,       89.92,        0.00,       12.68,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7769.00,       89.92,        0.00,       12.63,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7770.00,       89.92,        0.00,       12.58,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7771.00,       89.92,        0.00,       12.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7772.00,       89.92,        0.00,       12.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7773.00,       89.92,        0.00,       12.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7774.00,       89.92,        0.00,       12.37,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7775.00,       89.92,        0.00,       12.32,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7776.00,       89.92,        0.00,       12.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7777.00,       89.92,        0.00,       12.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7778.00,       89.92,        0.00,       12.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7779.00,       89.92,        0.00,       12.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7780.00,       89.92,        0.00,       12.07,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7781.00,       89.92,        0.00,       12.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7782.00,       89.92,        0.00,       11.97,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7783.00,       89.92,        0.00,       11.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7784.00,       89.92,        0.00,       11.86,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7785.00,       89.92,        0.00,       11.81,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7786.00,       89.92,        0.00,       11.76,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7787.00,       89.92,        0.00,       11.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7788.00,       89.92,        0.00,       11.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7789.00,       89.92,        0.00,       11.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7790.00,       89.92,        0.00,       11.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7791.00,       89.92,        0.00,       11.51,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7792.00,       89.92,        0.00,       11.45,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7793.00,       89.92,        0.00,       11.40,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7794.00,       89.92,        0.00,       11.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7795.00,       89.92,        0.00,       11.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7796.00,       89.92,        0.00,       11.25,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7797.00,       89.92,        0.00,       11.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7798.00,       89.92,        0.00,       11.15,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7799.00,       89.92,        0.00,       11.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7800.00,       89.92,        0.00,       11.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7801.00,       89.92,        0.00,       10.99,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7802.00,       89.92,        0.00,       10.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7803.00,       89.92,        0.00,       10.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7804.00,       89.92,        0.00,       10.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7805.00,       89.92,        0.00,       10.79,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7806.00,       89.92,        0.00,       10.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7807.00,       89.92,        0.00,       10.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7808.00,       89.92,        0.00,       10.64,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7809.00,       89.92,        0.00,       10.59,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7810.00,       89.92,        0.00,       10.53,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7811.00,       89.92,        0.00,       10.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7812.00,       89.92,        0.00,       10.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7813.00,       89.92,        0.00,       10.38,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7814.00,       89.92,        0.00,       10.33,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7815.00,       89.92,        0.00,       10.28,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7816.00,       89.92,        0.00,       10.23,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7817.00,       89.92,        0.00,       10.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7818.00,       89.92,        0.00,       10.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7819.00,       89.92,        0.00,       10.07,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7820.00,       89.92,        0.00,       10.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7821.00,       89.92,        0.00,        9.97,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7822.00,       89.92,        0.00,        9.92,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7823.00,       89.92,        0.00,        9.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7824.00,       89.92,        0.00,        9.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7825.00,       89.92,        0.00,        9.77,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7826.00,       89.92,        0.00,        9.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7827.00,       89.92,        0.00,        9.66,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7828.00,       89.92,        0.00,        9.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7829.00,       89.92,        0.00,        9.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7830.00,       89.92,        0.00,        9.51,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7831.00,       89.92,        0.00,        9.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7832.00,       89.92,        0.00,        9.41,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7833.00,       89.92,        0.00,        9.36,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7834.00,       89.92,        0.00,        9.31,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7835.00,       89.92,        0.00,        9.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7836.00,       89.92,        0.00,        9.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7837.00,       89.92,        0.00,        9.15,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7838.00,       89.92,        0.00,        9.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7839.00,       89.92,        0.00,        9.05,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7840.00,       89.92,        0.00,        9.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7841.00,       89.92,        0.00,        8.95,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7842.00,       89.92,        0.00,        8.90,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7843.00,       89.92,        0.00,        8.85,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7844.00,       89.92,        0.00,        8.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7845.00,       89.92,        0.00,        8.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7846.00,       89.92,        0.00,        8.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7847.00,       89.92,        0.00,        8.64,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7848.00,       89.92,        0.00,        8.59,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7849.00,       89.92,        0.00,        8.54,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7850.00,       89.92,        0.00,        8.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7851.00,       89.92,        0.00,        8.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7852.00,       89.92,        0.00,        8.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7853.00,       89.92,        0.00,        8.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7854.00,       89.92,        0.00,        8.28,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7855.00,       89.92,        0.00,        8.23,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7856.00,       89.92,        0.00,        8.18,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7857.00,       89.92,        0.00,        8.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
     7858.00,       89.92,        0.00,        8.08,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       89.92,        0.00,        0.00,        0.00
